gesture,rep,t_ms,gx,gy,gz,ax,ay,az
left,38,1080,-1.812,7.125,-6.500,0.246,0.136,-1.030
left,38,1100,3.625,3.188,-7.875,0.233,0.147,-1.066
left,38,1120,-2.063,7.375,-8.500,0.246,0.154,-1.077
left,38,1140,-4.250,8.000,-6.500,0.260,0.132,-0.979
left,38,1160,-9.188,5.250,-0.312,0.227,0.063,-0.971
left,38,1180,-11.438,1.625,-2.625,0.238,0.031,-0.974
left,38,1200,-5.875,-0.125,-18.375,0.257,0.062,-0.972
left,38,1220,-11.188,-2.188,-11.375,0.288,0.142,-0.988
left,38,1240,-10.188,-7.687,-2.125,0.262,0.147,-1.019
left,38,1260,-8.375,-7.750,-0.312,0.191,0.170,-1.094
left,38,1280,-5.687,-2.250,-0.500,0.147,0.183,-1.114
left,38,1300,1.812,0.937,-6.312,0.111,0.173,-1.116
left,38,1320,5.062,11.063,-7.687,0.138,0.190,-1.139
left,38,1340,10.750,18.375,-7.125,0.231,0.189,-1.093
left,38,1360,11.750,24.000,-8.313,0.355,0.156,-1.065
left,38,1380,17.437,19.375,-9.438,0.490,0.212,-0.998
left,38,1400,20.312,-0.062,-1.250,0.465,0.275,-1.096
left,38,1420,21.312,2.375,10.000,0.456,0.240,-1.248
left,38,1440,17.500,2.000,14.625,0.566,0.120,-1.042
left,38,1460,20.250,-26.500,9.188,0.562,0.187,-0.835
left,38,1480,21.000,-47.750,25.875,0.322,0.264,-0.948
left,38,1500,4.625,-32.313,51.188,0.200,0.169,-1.083
left,38,1520,-4.000,-10.375,37.188,0.272,-0.039,-1.052
left,38,1540,0.437,1.500,-10.750,0.352,-0.104,-1.006
left,38,1560,4.875,-8.625,-41.875,0.319,0.025,-1.006
left,38,1580,9.500,-0.312,-56.688,0.254,0.142,-1.107
left,38,1600,15.250,38.750,-31.437,0.290,0.384,-1.157
left,38,1620,1.250,61.938,13.813,0.529,0.443,-0.835
left,38,1640,-23.375,-0.687,59.000,0.572,0.301,-0.623
left,38,1660,-8.125,-58.625,57.375,0.257,0.176,-0.936
left,38,1680,16.062,-24.875,42.375,0.033,0.139,-1.180
left,38,1700,-3.938,31.750,73.875,0.187,0.147,-0.947
left,38,1720,-5.062,-12.000,114.250,0.274,0.303,-0.698
left,38,1740,39.500,-68.125,111.688,-0.078,0.182,-1.040
left,38,1760,36.250,-30.750,101.688,-0.375,-0.085,-1.295
left,38,1780,2.125,30.125,92.313,-0.164,-0.220,-1.068
left,38,1800,-8.688,9.063,74.875,0.160,-0.082,-0.600
left,38,1820,16.187,-66.875,48.625,-0.063,0.053,-0.834
left,38,1840,25.875,-67.063,30.750,-0.422,0.085,-1.269
left,38,1860,-3.188,1.437,39.563,-0.421,0.088,-1.390
left,38,1880,-51.125,50.063,71.188,-0.047,0.148,-0.977
left,38,1900,-37.000,-6.562,62.125,0.125,0.208,-0.729
left,38,1920,19.562,-65.125,22.562,-0.139,0.157,-0.960
left,38,1940,30.875,-52.063,18.625,-0.360,0.056,-1.123
left,38,1960,5.437,-11.000,40.375,-0.304,0.048,-1.033
left,38,1980,-27.937,1.812,66.750,-0.136,0.143,-0.862
left,39,1,3.563,-5.500,-5.687,-0.198,0.173,-1.011
left,39,20,7.000,-5.937,-7.250,-0.207,0.179,-1.031
left,39,40,8.438,-5.312,-6.750,-0.200,0.183,-1.009
left,39,60,12.438,-8.063,-7.625,-0.208,0.201,-0.989
left,39,80,13.563,-9.688,-7.000,-0.250,0.226,-0.986
left,39,100,17.312,-12.000,-9.125,-0.322,0.261,-1.000
left,39,120,17.437,-12.000,-9.438,-0.393,0.263,-1.036
left,39,140,21.312,-11.750,-12.438,-0.442,0.247,-1.036
left,39,160,30.125,-12.000,-17.625,-0.522,0.265,-1.050
left,39,180,33.625,-7.437,-17.312,-0.614,0.285,-1.071
left,39,200,29.750,8.188,-9.438,-0.615,0.230,-1.025
left,39,220,27.187,9.063,-9.063,-0.539,0.100,-0.875
left,39,240,30.062,0.812,-18.875,-0.567,0.046,-0.863
left,39,260,26.000,2.438,-28.250,-0.653,0.062,-0.923
left,39,280,21.000,9.188,-38.875,-0.652,0.133,-0.921
left,39,300,16.500,15.000,-39.563,-0.539,0.216,-0.891
left,39,320,17.125,8.250,-33.188,-0.388,0.070,-0.831
left,39,340,16.125,-5.875,-43.438,-0.380,-0.109,-0.847
left,39,360,5.062,-3.750,-58.375,-0.458,-0.027,-0.957
left,39,380,-5.625,6.937,-72.438,-0.432,0.077,-0.941
left,39,400,-30.062,15.000,-80.250,-0.394,0.155,-0.965
left,39,420,-38.688,18.312,-68.000,-0.314,0.106,-0.968
left,39,440,-37.938,17.812,-69.875,-0.256,-0.001,-0.983
left,39,460,-29.687,24.812,-82.563,-0.258,0.003,-1.047
left,39,480,-16.875,37.688,-95.125,-0.190,0.112,-1.030
left,39,500,-2.125,36.750,-94.625,-0.066,0.217,-0.951
left,39,520,5.687,21.625,-83.438,0.013,0.175,-0.921
left,39,540,-9.938,7.375,-71.063,-0.027,0.006,-0.936
left,39,560,-37.875,22.375,-60.813,-0.143,-0.040,-1.073
left,39,580,-52.438,53.188,-57.063,-0.165,0.020,-1.096
left,39,600,-53.000,65.375,-65.938,0.019,0.187,-1.000
left,39,620,-32.375,49.688,-69.625,0.177,0.291,-0.938
left,39,640,-25.125,28.062,-48.750,0.197,0.367,-1.013
left,39,660,-25.750,23.437,-23.562,0.170,0.249,-1.054
left,39,680,-29.000,26.375,-14.875,0.187,0.094,-1.026
left,39,700,-24.562,16.937,-31.375,0.233,-0.006,-0.930
left,39,720,-12.500,10.250,-49.438,0.182,0.090,-1.044
left,39,740,-24.125,28.250,-27.000,0.229,0.324,-1.161
left,39,760,-27.812,33.938,-5.437,0.383,0.313,-1.020
left,39,780,-16.375,12.375,-1.375,0.410,0.210,-0.970
left,39,800,-12.625,1.000,-0.937,0.407,0.225,-1.011
left,39,820,-11.813,1.625,-3.313,0.428,0.205,-1.002
left,39,840,-9.813,-5.437,1.125,0.409,0.214,-0.978
left,39,860,-7.875,-16.062,9.875,0.376,0.184,-0.988
left,39,880,-10.250,-23.375,19.812,0.299,0.099,-1.018
left,39,900,-16.125,-25.437,21.500,0.228,0.015,-0.961
left,39,920,-15.938,-22.937,10.500,0.188,0.004,-0.974
left,39,940,-21.437,-15.000,11.125,0.203,0.035,-0.975
left,39,960,-14.688,-15.438,14.250,0.199,0.062,-0.986
left,39,980,-16.437,-15.375,9.625,0.123,0.026,-1.033
left,39,1000,-8.000,-11.438,-4.437,0.032,0.067,-1.079
left,39,1020,-10.313,2.313,-7.500,0.038,0.139,-1.107
left,39,1040,-6.187,10.938,-6.000,0.095,0.174,-1.055
left,39,1060,-2.500,9.125,-2.000,0.080,0.166,-1.076
left,39,1080,1.562,10.250,-2.938,0.060,0.156,-1.077
left,39,1100,6.000,10.875,-7.375,0.054,0.176,-1.103
left,39,1120,8.938,14.000,-4.812,0.073,0.177,-1.062
left,39,1140,4.750,10.688,0.437,0.045,0.125,-1.016
left,39,1160,2.375,5.437,-2.438,-0.009,0.111,-1.015
left,39,1180,-0.500,6.437,-5.000,-0.036,0.130,-1.044
left,39,1200,-0.625,7.687,-7.250,-0.027,0.139,-1.008
left,39,1220,0.562,7.187,-8.188,-0.039,0.179,-1.025
left,39,1240,-2.375,12.375,-4.062,-0.016,0.184,-1.046
left,39,1260,-5.812,16.625,-3.500,0.085,0.155,-1.001
left,39,1280,-4.625,12.625,-7.250,0.159,0.142,-0.983
left,39,1300,-3.250,13.250,-12.000,0.217,0.146,-0.996
left,39,1320,-0.250,10.438,-17.125,0.271,0.187,-0.978
left,39,1340,3.813,7.750,-21.500,0.288,0.259,-1.093
left,39,1360,14.938,4.375,-16.312,0.269,0.360,-1.162
left,39,1380,25.312,8.125,-7.375,0.214,0.314,-1.238
left,39,1400,28.000,25.812,-9.500,0.367,0.216,-1.259
left,39,1420,32.938,46.000,-19.687,0.388,0.155,-1.177
left,39,1440,42.063,45.250,-32.438,0.580,0.214,-0.973
left,39,1460,71.188,23.000,-49.250,0.544,0.257,-1.085
left,39,1480,62.313,30.937,-23.562,0.479,0.138,-1.079
left,39,1500,34.813,33.875,21.500,0.620,-0.017,-0.856
left,39,1520,8.500,-6.687,40.188,0.694,-0.092,-0.655
left,39,1540,-2.313,-61.313,24.312,0.385,-0.083,-0.840
left,39,1560,19.062,-54.438,30.687,-0.005,0.175,-1.218
left,39,1580,14.125,7.250,77.375,-0.047,0.179,-1.276
left,39,1600,-8.625,26.312,97.938,0.158,-0.051,-0.880
left,39,1620,8.313,-21.437,69.750,0.156,-0.062,-0.782
left,39,1640,16.812,-46.813,37.563,-0.121,-0.038,-1.021
left,39,1660,4.750,-6.437,47.188,-0.294,0.071,-1.236
left,39,1680,-33.313,55.750,81.750,-0.093,-0.055,-1.058
left,39,1700,-44.250,43.813,68.375,0.193,-0.166,-0.647
left,39,1720,-26.000,-15.688,26.437,0.118,-0.075,-0.698
left,39,1740,-16.125,-41.813,10.000,-0.099,0.050,-0.989
left,39,1760,-29.937,-12.063,28.625,-0.191,0.183,-1.110
left,39,1780,-44.188,20.437,52.250,-0.063,0.165,-1.005
left,39,1800,-49.250,-5.312,49.500,0.000,0.119,-0.850
left,39,1820,-34.938,-32.313,20.937,-0.150,0.112,-1.045
left,39,1840,-40.063,-12.813,13.625,-0.223,0.133,-1.181
left,39,1860,-48.813,10.938,17.000,-0.053,0.194,-0.999
left,39,1880,-30.875,-15.000,14.000,0.062,0.294,-0.830
left,39,1900,-11.250,-44.688,11.250,-0.121,0.229,-1.033
left,39,1920,-23.187,-31.687,19.687,-0.199,0.186,-1.110
left,39,1940,-29.687,-20.750,11.250,-0.119,0.171,-0.998
left,39,1960,-18.437,-30.812,-3.250,-0.092,0.213,-0.970
left,39,1980,-17.062,-28.937,7.250,-0.169,0.318,-1.038
left,40,1,0.500,-2.875,-0.937,0.006,0.021,-1.042
left,40,20,0.062,-1.750,2.625,0.006,0.042,-1.050
left,40,40,-7.125,7.562,18.000,-0.050,0.089,-1.089
left,40,60,-9.688,19.687,33.250,-0.053,0.057,-1.026
left,40,80,-6.500,15.813,33.813,-0.020,0.040,-0.939
left,40,100,-4.625,-1.875,24.437,-0.033,-0.033,-0.895
left,40,120,13.250,-23.562,2.125,-0.129,0.041,-0.950
left,40,140,25.562,-26.312,6.000,-0.315,0.132,-1.160
left,40,160,23.500,-17.500,13.750,-0.523,0.044,-1.239
left,40,180,17.125,-6.500,1.437,-0.704,-0.093,-1.243
left,40,200,10.313,12.250,-18.812,-0.796,-0.191,-1.192
left,40,220,-2.563,29.937,-32.500,-0.792,-0.139,-1.110
left,40,240,-4.812,28.750,-44.250,-0.705,-0.053,-0.987
left,40,260,2.500,11.500,-53.438,-0.692,-0.019,-0.974
left,40,280,10.875,1.125,-62.250,-0.750,0.031,-1.022
left,40,300,4.437,2.875,-55.250,-0.738,0.174,-1.095
left,40,320,-7.000,9.563,-40.375,-0.630,0.231,-1.102
left,40,340,-17.187,8.438,-29.000,-0.463,0.300,-1.075
left,40,360,-27.250,5.750,-18.875,-0.341,0.275,-1.068
left,40,380,-27.062,3.438,-17.500,-0.268,0.251,-1.025
left,40,400,-28.187,1.937,-14.750,-0.216,0.171,-0.997
left,40,420,-31.562,1.875,-25.437,-0.195,-0.016,-0.963
left,40,440,-33.313,4.000,-60.188,-0.114,-0.051,-0.945
left,40,460,-20.812,5.437,-76.688,0.049,0.184,-0.954
left,40,480,-31.375,19.187,-55.188,0.209,0.329,-1.095
left,40,500,-49.000,29.250,-51.125,0.348,0.151,-0.943
left,40,520,-20.687,24.687,-83.063,0.273,0.001,-0.838
left,40,540,-30.375,43.375,-92.813,0.196,0.147,-0.996
left,40,560,-47.500,71.938,-88.125,0.451,0.287,-0.899
left,40,580,-48.813,65.375,-87.500,0.649,0.201,-0.717
left,40,600,-38.938,40.563,-86.188,0.580,0.216,-0.755
left,40,620,-44.063,40.438,-74.625,0.444,0.237,-0.924
left,40,640,-48.938,52.563,-73.875,0.514,0.322,-0.923
left,40,660,-38.125,43.750,-70.375,0.645,0.355,-0.841
left,40,680,-53.188,26.937,-56.250,0.707,0.351,-0.857
left,40,700,-47.375,8.563,-45.063,0.748,0.367,-0.958
left,40,720,-43.438,1.625,-28.750,0.722,0.407,-1.027
left,40,740,-39.438,-8.313,-12.750,0.625,0.325,-1.033
left,40,760,-31.312,-9.125,-11.063,0.501,0.313,-1.078
left,40,780,-21.250,-0.562,-6.062,0.535,0.327,-1.054
left,40,800,-3.375,-5.187,2.375,0.599,0.246,-0.937
left,40,820,6.500,-17.625,6.062,0.508,0.213,-0.956
left,40,840,11.625,-18.937,7.375,0.452,0.287,-1.003
left,40,860,21.437,-14.375,16.125,0.406,0.292,-1.023
left,40,880,26.062,-14.188,21.687,0.435,0.245,-1.015
left,40,900,35.750,-19.750,23.187,0.542,0.269,-1.035
left,40,920,41.563,-27.625,30.875,0.653,0.283,-1.053
left,40,940,49.500,-44.625,35.125,0.801,0.376,-1.069
left,40,960,61.688,-59.500,47.500,0.811,0.417,-1.066
left,40,980,69.313,-76.375,52.875,0.650,0.401,-1.077
left,40,1000,73.188,-79.750,50.250,0.452,0.363,-1.117
left,40,1020,77.000,-61.250,30.500,0.336,0.194,-1.141
left,40,1040,86.000,-22.812,25.687,0.448,0.081,-0.970
left,40,1060,82.313,-17.937,49.063,0.704,0.055,-0.708
left,40,1080,76.125,-35.813,40.188,0.499,-0.089,-0.826
left,40,1100,73.750,-22.812,40.563,0.162,-0.078,-1.004
left,40,1120,69.125,13.625,57.000,0.122,0.041,-1.043
left,40,1140,45.813,52.625,82.313,0.171,-0.084,-0.894
left,40,1160,20.375,50.813,71.625,0.249,-0.200,-0.607
left,40,1180,25.812,27.437,23.562,0.198,-0.076,-0.714
left,40,1200,-9.375,34.313,22.937,0.163,0.052,-0.811
left,40,1220,-4.937,40.625,51.250,0.103,0.213,-0.812
left,40,1240,27.937,9.188,74.125,-0.070,0.263,-0.870
left,40,1260,49.938,11.250,78.875,-0.361,0.187,-1.148
left,40,1280,4.062,53.688,102.875,-0.412,-0.173,-1.101
left,40,1300,-45.375,39.563,102.250,-0.063,-0.118,-0.556
left,40,1320,20.375,-68.938,48.750,-0.481,0.182,-0.975
left,40,1340,65.438,-53.500,26.062,-1.171,-0.005,-1.612
left,40,1360,-14.938,4.750,72.125,-1.016,-0.224,-1.350
left,40,1380,-69.750,71.563,45.250,-0.404,-0.204,-0.730
left,40,1400,-62.625,-5.750,42.250,-0.246,0.217,-0.705
left,40,1420,-25.312,-45.188,54.000,-0.615,0.421,-1.213
left,40,1440,-22.750,-18.812,61.063,-0.802,0.189,-1.363
left,40,1460,-24.437,-7.812,24.562,-0.594,-0.029,-1.134
left,40,1480,-30.500,-6.875,5.500,-0.471,0.027,-1.130
left,40,1500,-37.938,1.250,12.813,-0.434,0.152,-1.223
left,40,1520,-27.562,8.875,8.500,-0.368,0.146,-1.231
left,40,1540,-12.313,7.312,-2.250,-0.290,0.068,-1.193
left,40,1560,-6.687,10.375,-10.813,-0.183,0.029,-1.160
left,40,1580,-6.875,18.062,-12.188,-0.052,0.089,-1.115
left,40,1600,-7.250,16.625,-5.812,0.085,0.151,-1.025
left,40,1620,-1.062,3.938,4.000,0.142,0.145,-0.984
left,40,1640,6.062,-10.688,2.125,0.125,0.057,-0.955
left,40,1660,9.500,-18.437,-1.250,0.031,-0.000,-1.003
left,40,1680,7.000,-15.125,-1.375,-0.037,-0.045,-1.036
left,40,1700,3.500,-7.187,-1.000,-0.073,-0.053,-1.070
left,40,1720,1.812,4.500,1.187,-0.079,-0.040,-1.095
left,40,1740,-0.750,11.938,1.062,0.008,-0.062,-1.038
left,40,1760,-0.062,10.313,-2.313,0.057,-0.022,-1.012
left,40,1780,1.687,4.437,-4.000,0.089,-0.026,-0.984
left,40,1800,2.625,-1.562,-6.562,0.082,-0.029,-0.969
left,40,1820,3.188,-6.000,-7.250,0.032,-0.003,-0.988
left,40,1840,2.438,-3.125,-4.562,-0.014,0.004,-1.026
left,40,1860,-0.312,1.250,-3.250,-0.016,-0.021,-1.036
left,40,1880,-2.688,4.625,-3.938,-0.007,-0.006,-1.048
left,40,1900,-4.000,6.000,-3.563,0.023,0.015,-1.043
left,40,1920,-2.938,5.875,-1.437,0.038,0.050,-1.055
left,40,1940,-4.125,7.125,4.187,0.038,0.056,-1.078
left,40,1960,-2.063,7.375,4.250,0.051,0.037,-1.057
left,40,1980,1.250,3.375,2.125,0.066,0.021,-1.021
left,41,1,-3.500,-2.500,3.000,-0.016,0.052,-1.017
left,41,20,-4.125,-4.812,3.000,0.004,0.064,-0.994
left,41,40,-2.500,-11.625,-0.562,0.023,0.062,-0.965
left,41,60,3.125,-24.625,-9.313,0.030,0.068,-0.950
left,41,80,6.062,-35.313,-8.000,-0.030,0.100,-0.972
left,41,100,3.938,-39.375,2.500,-0.147,0.102,-1.011
left,41,120,7.312,-30.625,4.687,-0.289,0.092,-1.081
left,41,140,3.438,-16.937,9.625,-0.410,0.058,-1.094
left,41,160,5.687,-14.438,9.500,-0.492,0.021,-1.053
left,41,180,17.812,-21.250,-1.500,-0.617,-0.015,-1.057
left,41,200,28.875,-22.437,-15.000,-0.776,-0.064,-1.093
left,41,220,30.750,-13.875,-29.687,-0.850,-0.102,-1.066
left,41,240,20.250,-2.750,-41.375,-0.854,-0.121,-1.004
left,41,260,9.063,12.563,-57.813,-0.807,-0.081,-0.949
left,41,280,-0.437,18.312,-61.688,-0.670,0.038,-0.894
left,41,300,-7.625,16.250,-53.813,-0.536,0.127,-0.883
left,41,320,-10.188,7.812,-41.000,-0.463,0.156,-0.918
left,41,340,-11.313,2.375,-40.125,-0.463,0.105,-1.002
left,41,360,-15.688,7.687,-54.063,-0.493,0.051,-1.096
left,41,380,-45.125,23.000,-54.563,-0.439,0.097,-1.124
left,41,400,-43.875,30.812,-61.875,-0.260,0.180,-1.081
left,41,420,-26.375,22.062,-68.938,-0.112,0.313,-1.065
left,41,440,-25.562,8.375,-53.125,-0.065,0.272,-1.042
left,41,460,-33.188,-0.375,-36.125,-0.076,0.187,-1.008
left,41,480,-38.438,3.438,-30.312,-0.099,0.037,-0.940
left,41,500,-52.500,0.562,-30.937,-0.055,-0.079,-0.797
left,41,520,-56.000,-0.687,-54.063,-0.060,-0.025,-0.812
left,41,540,-49.563,24.625,-62.938,-0.079,0.247,-1.069
left,41,560,-50.375,61.688,-57.188,0.109,0.340,-1.042
left,41,580,-47.813,54.938,-68.813,0.331,0.226,-0.795
left,41,600,-27.375,21.000,-91.438,0.282,0.253,-0.786
left,41,620,-30.312,24.875,-77.063,0.060,0.354,-1.041
left,41,640,-52.500,63.688,-45.375,0.144,0.329,-1.105
left,41,660,-51.563,68.563,-53.563,0.392,0.178,-0.831
left,41,680,-41.438,40.813,-73.250,0.408,0.190,-0.814
left,41,700,-42.125,36.688,-70.188,0.279,0.299,-0.990
left,41,720,-40.438,51.125,-63.563,0.313,0.382,-1.048
left,41,740,-31.937,54.438,-61.938,0.457,0.357,-0.959
left,41,760,-28.375,37.750,-54.000,0.531,0.377,-0.890
left,41,780,-32.688,26.437,-38.750,0.469,0.366,-0.954
left,41,800,-31.062,24.562,-32.125,0.384,0.332,-1.028
left,41,820,-25.187,25.562,-30.437,0.396,0.408,-1.041
left,41,840,-19.687,24.250,-24.687,0.401,0.418,-1.026
left,41,860,-17.875,20.437,-17.250,0.408,0.347,-0.996
left,41,880,-12.750,16.187,-14.625,0.409,0.356,-1.035
left,41,900,-5.937,14.063,-8.438,0.441,0.375,-1.038
left,41,920,-5.812,7.500,0.312,0.448,0.375,-0.995
left,41,940,-4.562,-0.500,2.063,0.446,0.372,-1.013
left,41,960,-6.187,-4.312,7.687,0.478,0.348,-0.999
left,41,980,-2.500,-12.438,12.250,0.513,0.366,-0.972
left,41,1000,1.500,-19.250,20.062,0.527,0.426,-1.019
left,41,1020,0.875,-23.125,34.688,0.551,0.539,-1.082
left,41,1040,-0.937,-28.125,53.750,0.510,0.643,-1.141
left,41,1060,7.250,-25.187,62.438,0.466,0.536,-1.115
left,41,1080,38.688,-17.250,40.063,0.531,0.400,-1.004
left,41,1100,32.063,-15.438,15.125,0.565,0.300,-0.943
left,41,1120,24.875,-20.500,-11.750,0.556,0.329,-0.914
left,41,1140,66.563,-31.375,-14.500,0.521,0.530,-0.870
left,41,1160,94.063,-27.375,16.312,0.413,0.483,-0.920
left,41,1180,79.625,-16.000,36.875,0.360,0.186,-0.847
left,41,1200,72.750,-5.500,8.375,0.339,0.014,-0.839
left,41,1220,35.813,0.250,10.063,0.331,0.019,-0.777
left,41,1240,14.813,-2.563,12.063,0.357,0.069,-0.745
left,41,1260,14.875,-17.250,17.687,0.255,0.142,-0.730
left,41,1280,30.125,-37.438,3.063,0.097,0.156,-0.794
left,41,1300,41.625,-40.563,-13.875,-0.078,0.117,-0.920
left,41,1320,30.812,-19.750,1.250,-0.004,0.131,-0.944
left,41,1340,6.375,-24.937,29.562,0.180,0.160,-0.727
left,41,1360,34.688,-76.750,43.313,-0.006,0.302,-0.848
left,41,1380,82.438,-77.250,40.313,-0.498,0.319,-1.216
left,41,1400,61.313,-29.062,62.188,-0.526,-0.001,-1.240
left,41,1420,-13.938,13.750,114.125,-0.232,-0.110,-0.927
left,41,1440,-22.875,-5.500,106.625,-0.115,-0.014,-0.823
left,41,1460,12.438,-41.500,75.625,-0.319,0.065,-1.006
left,41,1480,28.437,-30.937,58.750,-0.449,-0.009,-1.150
left,41,1500,10.938,3.500,57.688,-0.292,-0.086,-0.974
left,41,1520,7.625,-7.187,57.188,-0.278,-0.037,-0.887
left,41,1540,8.313,-13.938,71.438,-0.455,0.007,-1.048
left,41,1560,-22.750,9.438,92.563,-0.482,-0.024,-1.100
left,41,1580,-50.625,37.000,90.125,-0.266,-0.049,-0.992
left,41,1600,-40.875,14.313,77.375,-0.125,0.166,-0.856
left,41,1620,5.000,-38.688,67.875,-0.366,0.280,-1.031
left,41,1640,33.125,-49.750,41.875,-0.527,-0.008,-1.085
left,41,1660,35.000,-12.188,14.250,-0.628,-0.108,-1.095
left,41,1680,-11.750,2.375,50.125,-0.547,0.049,-1.021
left,41,1700,-24.937,5.375,65.875,-0.501,0.196,-1.029
left,41,1720,-17.500,0.812,54.375,-0.495,0.142,-1.072
left,41,1740,-13.438,0.250,25.875,-0.442,0.032,-1.072
left,41,1760,-18.437,2.188,8.188,-0.356,0.048,-1.054
left,41,1780,-16.250,2.938,1.312,-0.232,0.119,-1.010
left,41,1800,-9.125,0.812,-6.000,-0.147,0.163,-0.973
left,41,1820,-3.438,-1.812,-3.375,-0.146,0.244,-1.005
left,41,1840,3.125,-2.375,1.250,-0.118,0.227,-1.030
left,41,1860,1.625,-5.562,4.187,-0.107,0.149,-1.039
left,41,1880,-1.250,-4.312,3.813,-0.112,0.155,-1.045
left,41,1900,-2.625,-1.000,4.937,-0.108,0.176,-1.058
left,41,1920,-3.438,-2.250,2.063,-0.083,0.115,-1.029
left,41,1940,-1.687,-3.188,-4.562,-0.085,0.096,-1.039
left,41,1960,-2.625,0.312,-2.625,-0.089,0.120,-1.040
left,41,1980,-1.625,0.687,-1.437,-0.077,0.114,-1.019
left,42,1,-4.250,-2.250,-2.438,-0.042,0.109,-1.020
left,42,20,-2.625,-3.875,-3.313,-0.036,0.105,-1.008
left,42,40,-2.188,-5.125,-4.062,-0.042,0.090,-1.011
left,42,60,-3.250,-6.187,-5.687,-0.054,0.088,-1.005
left,42,80,-2.688,-8.188,-7.875,-0.071,0.102,-1.002
left,42,100,-0.625,-9.938,-9.875,-0.113,0.119,-1.012
left,42,120,1.562,-10.438,-7.125,-0.184,0.121,-1.029
left,42,140,1.062,-10.188,3.375,-0.296,0.142,-1.071
left,42,160,5.625,-19.687,11.500,-0.458,0.161,-1.105
left,42,180,-0.187,-25.125,13.875,-0.691,0.172,-1.178
left,42,200,17.375,-8.500,13.188,-0.799,0.208,-1.176
left,42,220,26.187,2.313,27.312,-0.768,0.294,-1.021
left,42,240,35.063,-9.563,22.937,-0.659,0.044,-0.809
left,42,260,55.375,-31.625,-10.375,-0.709,-0.031,-0.734
left,42,280,52.500,-43.938,-39.750,-0.840,-0.038,-0.798
left,42,300,31.625,-36.188,-64.500,-0.904,-0.011,-0.865
left,42,320,2.625,-16.000,-68.563,-0.838,0.060,-0.842
left,42,340,-13.750,-5.562,-78.563,-0.725,0.096,-0.820
left,42,360,-37.688,-5.812,-78.438,-0.668,0.133,-0.888
left,42,380,-55.313,-6.500,-78.125,-0.569,0.147,-0.925
left,42,400,-66.000,-6.375,-68.125,-0.466,0.270,-1.000
left,42,420,-78.938,-1.875,-42.500,-0.365,0.232,-1.063
left,42,440,-87.750,11.938,-44.313,-0.279,0.137,-1.031
left,42,460,-100.125,26.500,-60.063,-0.170,0.210,-1.058
left,42,480,-105.875,45.188,-74.875,0.007,0.225,-1.004
left,42,500,-101.000,47.688,-84.938,0.179,0.319,-0.917
left,42,520,-90.125,48.875,-92.250,0.283,0.375,-0.921
left,42,540,-83.938,42.563,-93.000,0.341,0.440,-0.884
left,42,560,-70.813,37.188,-90.938,0.346,0.483,-0.923
left,42,580,-64.875,45.438,-86.375,0.304,0.489,-1.017
left,42,600,-63.500,57.938,-82.313,0.287,0.511,-1.055
left,42,620,-54.313,74.188,-79.625,0.321,0.557,-1.080
left,42,640,-46.875,79.938,-75.313,0.388,0.486,-0.943
left,42,660,-45.375,72.500,-71.000,0.402,0.418,-0.882
left,42,680,-42.375,70.938,-68.375,0.406,0.481,-0.988
left,42,700,-29.375,70.875,-57.625,0.472,0.560,-0.991
left,42,720,-25.062,60.438,-43.438,0.476,0.504,-0.931
left,42,740,-19.062,48.250,-38.000,0.375,0.398,-0.954
left,42,760,-17.187,45.250,-39.750,0.369,0.376,-0.948
left,42,780,-21.750,39.188,-37.938,0.423,0.406,-0.883
left,42,800,-21.187,24.750,-25.875,0.459,0.456,-0.896
left,42,820,-19.125,14.875,-14.875,0.470,0.446,-0.944
left,42,840,-17.937,3.750,-7.625,0.448,0.440,-0.944
left,42,860,-19.312,-3.375,2.563,0.370,0.440,-0.944
left,42,880,-16.562,-4.625,7.312,0.311,0.443,-0.955
left,42,900,-6.687,-2.188,6.562,0.265,0.464,-0.982
left,42,920,1.125,2.563,5.437,0.276,0.462,-0.969
left,42,940,9.750,-1.000,5.437,0.312,0.497,-0.949
left,42,960,15.688,-3.250,11.563,0.316,0.543,-0.980
left,42,980,18.250,-5.812,22.437,0.334,0.524,-0.977
left,42,1000,30.875,-12.250,24.687,0.321,0.517,-1.005
left,42,1020,34.438,-7.875,33.063,0.260,0.581,-1.122
left,42,1040,28.875,3.813,52.438,0.195,0.596,-1.115
left,42,1060,63.125,2.750,52.688,0.187,0.646,-1.100
left,42,1080,76.313,14.813,54.375,0.119,0.456,-1.110
left,42,1100,64.625,18.625,38.938,0.198,0.223,-0.971
left,42,1120,28.375,17.750,8.813,0.317,0.051,-0.896
left,42,1140,-1.812,4.750,-29.750,0.516,0.146,-0.720
left,42,1160,52.563,-28.437,-46.813,0.688,0.630,-0.758
left,42,1180,63.688,-23.000,2.688,0.678,0.705,-0.861
left,42,1200,42.500,-23.687,53.125,0.807,0.488,-0.628
left,42,1220,25.437,-64.625,56.563,0.751,0.303,-0.544
left,42,1240,-10.313,-94.063,34.625,0.379,0.267,-0.854
left,42,1260,-23.312,-56.313,25.750,0.133,0.242,-0.968
left,42,1280,19.500,-7.750,4.187,0.221,0.190,-0.824
left,42,1300,89.375,11.000,-26.187,0.312,0.163,-0.686
left,42,1320,124.938,-21.375,-25.437,0.210,0.357,-0.754
left,42,1340,81.563,-37.563,18.437,-0.004,0.280,-0.998
