gesture,rep,t_ms,gx,gy,gz,ax,ay,az
up,39,1980,-7.125,-4.187,0.500,-0.025,0.232,-0.997
up,39,2000,-6.875,-4.687,1.937,-0.030,0.238,-1.008
up,40,1,-2.250,-1.437,-1.187,-0.057,0.254,-1.005
up,40,21,-2.750,-0.437,-0.500,-0.056,0.257,-1.013
up,40,40,-0.437,3.125,0.750,-0.063,0.264,-1.020
up,40,60,1.375,2.313,0.125,-0.063,0.268,-1.028
up,40,80,0.750,-0.500,-0.687,-0.062,0.267,-1.030
up,40,100,0.062,-0.812,-0.750,-0.061,0.269,-1.034
up,40,120,3.000,3.375,0.937,-0.064,0.278,-1.046
up,40,140,4.250,2.750,1.187,-0.084,0.282,-1.054
up,40,160,4.125,-0.937,-2.875,-0.092,0.275,-1.063
up,40,180,5.562,2.000,-3.875,-0.083,0.270,-1.083
up,40,200,7.125,7.625,-3.313,-0.098,0.261,-1.126
up,40,220,7.125,10.313,-7.375,-0.120,0.249,-1.204
up,40,240,9.938,18.375,-12.188,-0.082,0.238,-1.320
up,40,260,13.125,29.000,-13.313,-0.012,0.220,-1.439
up,40,280,18.687,42.375,-11.063,0.064,0.213,-1.608
up,40,300,30.000,48.000,-3.000,0.132,0.251,-1.737
up,40,320,33.188,44.313,-0.312,0.170,0.281,-1.815
up,40,340,30.875,29.000,0.875,0.127,0.322,-1.820
up,40,360,43.250,30.812,10.563,0.096,0.366,-1.774
up,40,380,79.688,47.188,26.375,0.029,0.389,-1.680
up,40,400,97.750,37.188,17.062,-0.060,0.365,-1.510
up,40,420,85.313,3.750,-13.688,-0.108,0.266,-1.299
up,40,440,60.063,-29.437,-39.125,-0.069,0.161,-1.163
up,40,460,51.875,-20.250,-27.937,0.002,0.094,-1.085
up,40,480,62.813,25.250,12.875,0.038,0.028,-1.028
up,40,500,57.000,50.250,37.625,0.008,0.022,-1.011
up,40,520,37.688,29.250,19.312,-0.003,0.058,-0.996
up,40,540,23.000,-4.625,-3.625,0.042,0.058,-0.963
up,40,560,19.375,-19.187,3.938,0.128,0.029,-0.917
up,40,580,30.125,2.000,35.688,0.186,0.047,-0.871
up,40,600,35.875,8.188,60.813,0.139,0.076,-0.835
up,40,620,30.750,0.250,60.563,0.044,0.056,-0.781
up,40,640,24.562,-2.250,49.438,0.034,0.063,-0.769
up,40,660,30.062,9.438,54.250,0.040,0.102,-0.729
up,40,680,26.062,20.750,57.813,0.031,0.098,-0.675
up,40,700,14.875,12.188,58.813,0.086,0.080,-0.704
up,40,720,12.313,-15.875,62.313,0.083,0.089,-0.714
up,40,740,14.313,-21.687,58.625,0.026,0.103,-0.678
up,40,760,23.625,-14.625,55.875,-0.021,0.070,-0.650
up,40,780,28.937,-17.750,40.688,-0.082,-0.002,-0.579
up,40,800,20.187,-40.313,25.375,-0.094,-0.078,-0.516
up,40,820,15.188,-48.000,20.375,-0.098,-0.152,-0.478
up,40,840,14.938,-35.313,25.437,-0.083,-0.206,-0.445
up,40,860,21.062,0.250,43.688,-0.099,-0.245,-0.443
up,40,880,20.437,35.375,50.813,-0.105,-0.309,-0.497
up,40,900,1.375,27.812,33.188,-0.037,-0.377,-0.570
up,40,920,-25.125,2.000,15.688,0.018,-0.360,-0.613
up,40,940,-34.875,7.562,20.812,0.059,-0.285,-0.710
up,40,960,-17.750,47.625,48.438,-0.001,-0.195,-0.792
up,40,980,-6.500,64.000,49.375,-0.091,-0.143,-0.851
up,40,1000,-8.750,32.813,15.000,-0.072,-0.127,-0.873
up,40,1020,-12.375,-1.312,-19.187,-0.047,-0.125,-0.836
up,40,1040,-9.688,-8.750,-28.562,-0.051,-0.126,-0.766
up,40,1060,-0.250,11.688,-13.188,-0.107,-0.091,-0.653
up,40,1080,8.625,45.500,5.437,-0.155,-0.006,-0.559
up,40,1100,12.875,56.938,4.375,-0.182,0.044,-0.550
up,40,1120,18.687,52.250,-13.938,-0.195,0.055,-0.542
up,40,1140,26.687,48.688,-29.500,-0.146,0.043,-0.472
up,40,1160,34.500,54.500,-42.375,-0.058,0.076,-0.366
up,40,1180,25.375,33.375,-58.813,0.014,0.051,-0.366
up,40,1200,11.125,31.187,-78.625,0.140,-0.044,-0.423
up,40,1220,3.438,29.937,-76.813,0.209,-0.044,-0.440
up,40,1240,2.375,41.625,-53.313,0.220,-0.051,-0.539
up,40,1260,17.125,48.688,-32.563,0.242,-0.111,-0.628
up,40,1280,10.125,27.062,-41.813,0.189,-0.175,-0.641
up,40,1300,-24.750,-11.750,-63.125,0.203,-0.210,-0.700
up,40,1320,-15.813,8.250,-33.625,0.274,-0.239,-0.784
up,40,1340,-10.250,38.125,-14.063,0.226,-0.257,-0.850
up,40,1360,-44.188,11.688,-23.187,0.287,-0.168,-1.024
up,40,1380,-62.438,-59.000,-46.375,0.127,-0.161,-1.091
up,40,1400,-64.250,-76.438,-67.375,0.087,-0.172,-1.074
up,40,1420,-67.688,-64.813,-58.625,0.301,-0.169,-1.187
up,40,1440,-71.688,-39.000,-24.937,0.369,-0.127,-1.414
up,40,1460,-76.625,-48.000,-15.688,0.223,-0.001,-1.515
up,40,1480,-85.625,-85.375,-37.188,0.179,0.125,-1.601
up,40,1500,-88.125,-108.250,-36.500,0.201,0.161,-1.652
up,40,1520,-64.375,-89.313,3.875,0.116,0.148,-1.547
up,40,1540,-56.125,-49.438,24.375,-0.091,0.187,-1.418
up,40,1560,-75.875,-46.000,7.375,-0.139,0.266,-1.431
up,40,1580,-75.000,-35.125,-0.375,-0.052,0.303,-1.535
up,40,1600,-51.875,-3.563,4.000,0.042,0.294,-1.589
up,40,1620,-39.688,-5.687,-3.250,0.061,0.288,-1.538
up,40,1640,-41.188,-25.875,-14.500,0.076,0.294,-1.456
up,40,1660,-35.813,-21.750,-2.125,0.080,0.308,-1.388
up,40,1680,-17.250,4.312,14.750,0.022,0.320,-1.317
up,40,1700,-13.438,-2.125,9.813,-0.010,0.325,-1.265
up,40,1720,-18.062,-29.750,-4.000,-0.026,0.310,-1.196
up,40,1740,-12.000,-34.188,-2.000,-0.043,0.277,-1.109
up,40,1760,-1.812,-14.938,6.312,-0.084,0.272,-1.042
up,40,1780,-1.875,-4.750,5.937,-0.094,0.276,-1.026
up,40,1800,-3.250,-7.500,4.000,-0.085,0.270,-1.015
up,40,1820,-6.375,-12.500,-0.500,-0.083,0.272,-1.013
up,40,1840,-5.812,-11.875,-5.000,-0.086,0.265,-1.013
up,40,1860,-2.375,-4.750,-2.563,-0.073,0.259,-1.010
up,40,1880,-2.000,1.312,1.187,-0.075,0.260,-1.017
up,40,1900,-5.125,-1.000,-0.437,-0.073,0.256,-1.014
up,40,1920,-5.250,0.187,-0.687,-0.068,0.252,-1.014
up,40,1940,-4.750,1.500,-0.875,-0.075,0.268,-1.029
up,40,1960,-3.688,-1.750,-2.188,-0.073,0.274,-1.029
up,40,1980,-1.875,-3.563,-3.000,-0.085,0.272,-1.010
up,40,2000,-4.062,-4.937,-4.500,-0.081,0.273,-1.010
up,41,1,-2.438,-0.125,0.187,-0.108,0.250,-1.004
up,41,21,-2.625,0.250,-0.812,-0.106,0.252,-1.004
up,41,40,0.000,3.438,0.125,-0.094,0.249,-1.006
up,41,60,-0.187,3.250,1.000,-0.093,0.245,-1.007
up,41,80,-2.250,1.000,0.125,-0.092,0.244,-1.013
up,41,100,-2.625,1.125,0.187,-0.088,0.243,-1.027
up,41,120,-1.437,3.000,2.750,-0.085,0.243,-1.034
up,41,140,-2.125,1.750,2.938,-0.098,0.249,-1.049
up,41,160,-1.750,1.562,1.312,-0.111,0.256,-1.062
up,41,180,1.187,7.187,0.687,-0.128,0.259,-1.101
up,41,200,2.625,10.688,-2.500,-0.171,0.238,-1.167
up,41,220,-1.750,13.688,-10.625,-0.184,0.225,-1.253
up,41,240,-0.625,24.562,-13.813,-0.136,0.245,-1.396
up,41,260,8.938,42.563,-14.250,-0.076,0.267,-1.547
up,41,280,19.187,52.500,-12.188,-0.046,0.286,-1.687
up,41,300,24.750,44.250,-11.875,-0.016,0.349,-1.756
up,41,320,25.500,34.625,-13.125,0.018,0.409,-1.807
up,41,340,37.563,30.500,-5.062,0.037,0.442,-1.831
up,41,360,65.500,41.313,15.500,0.018,0.459,-1.720
up,41,380,86.438,58.688,32.375,-0.028,0.456,-1.593
up,41,400,99.563,58.063,33.875,-0.061,0.426,-1.465
up,41,420,96.938,34.000,19.750,-0.077,0.343,-1.296
up,41,440,95.000,21.062,9.563,-0.010,0.236,-1.211
up,41,460,106.750,22.000,19.062,0.020,0.129,-1.100
up,41,480,114.438,42.375,32.688,0.004,0.026,-0.996
up,41,500,105.563,48.500,34.188,-0.001,-0.065,-0.933
up,41,520,85.625,39.813,19.187,0.027,-0.140,-0.896
up,41,540,63.250,22.187,-2.625,0.092,-0.234,-0.852
up,41,560,53.250,19.312,-4.062,0.262,-0.297,-0.818
up,41,580,64.875,34.313,38.750,0.342,-0.336,-0.779
up,41,600,67.438,53.750,81.313,0.280,-0.306,-0.680
up,41,620,43.750,53.688,93.000,0.209,-0.247,-0.623
up,41,640,18.250,34.000,80.625,0.142,-0.165,-0.579
up,41,660,0.187,15.563,58.000,0.143,-0.122,-0.563
up,41,680,-8.938,2.313,44.750,0.207,-0.111,-0.589
up,41,700,4.625,1.437,58.063,0.254,-0.077,-0.617
up,41,720,18.687,1.687,73.625,0.154,-0.110,-0.606
up,41,740,24.437,10.250,66.188,0.114,-0.062,-0.547
up,41,760,13.125,8.813,45.938,0.081,-0.050,-0.504
up,41,780,-2.000,0.062,30.562,0.049,-0.139,-0.544
up,41,800,2.000,2.688,42.125,0.083,-0.135,-0.558
up,41,820,9.875,10.438,52.188,0.005,-0.138,-0.571
up,41,840,7.625,-2.188,31.625,-0.051,-0.213,-0.580
up,41,860,-5.875,-26.125,18.312,-0.092,-0.209,-0.535
up,41,880,-15.250,-25.937,12.500,-0.108,-0.237,-0.567
up,41,900,-19.312,-27.312,-5.875,-0.031,-0.299,-0.624
up,41,920,-29.125,-32.313,-10.813,0.024,-0.298,-0.625
up,41,940,-37.000,-23.562,-2.875,0.035,-0.270,-0.644
up,41,960,-36.375,4.437,8.813,0.020,-0.242,-0.685
up,41,980,-31.000,38.563,25.750,-0.025,-0.199,-0.712
up,41,1000,-27.500,55.875,28.250,-0.019,-0.177,-0.752
up,41,1020,-30.187,47.063,16.250,-0.015,-0.147,-0.732
up,41,1040,-39.188,35.188,9.125,-0.023,-0.093,-0.688
up,41,1060,-40.688,38.625,10.813,-0.007,-0.025,-0.671
up,41,1080,-38.938,38.938,-0.687,0.007,0.008,-0.667
up,41,1100,-36.313,25.250,-23.125,-0.021,0.043,-0.663
up,41,1120,-33.188,9.750,-39.250,-0.006,0.085,-0.631
up,41,1140,-23.687,9.813,-51.000,0.043,0.147,-0.601
up,41,1160,-13.438,7.250,-66.438,0.093,0.194,-0.583
up,41,1180,-12.188,-16.187,-81.375,0.107,0.128,-0.604
up,41,1200,-3.813,-22.562,-88.500,0.104,0.021,-0.583
up,41,1220,17.625,4.125,-58.938,0.239,0.101,-0.533
up,41,1240,22.750,16.437,-33.563,0.239,0.076,-0.578
up,41,1260,18.750,22.562,-29.625,0.134,-0.009,-0.638
up,41,1280,28.250,15.813,-29.250,0.104,-0.048,-0.640
up,41,1300,36.500,6.750,-34.125,0.096,-0.125,-0.670
up,41,1320,48.000,17.937,-10.063,0.156,-0.262,-0.730
up,41,1340,35.500,50.500,-3.563,0.162,-0.319,-0.809
up,41,1360,2.875,33.688,-36.875,0.144,-0.287,-0.964
up,41,1380,-43.875,-37.250,-80.188,0.256,-0.343,-1.135
up,41,1400,-81.375,-86.250,-103.500,0.402,-0.363,-1.297
up,41,1420,-48.813,-50.188,-64.000,0.457,-0.410,-1.315
up,41,1440,-50.688,-44.375,-43.250,0.349,-0.333,-1.253
up,41,1460,-85.000,-64.625,-44.500,0.309,-0.241,-1.319
up,41,1480,-114.125,-106.188,-33.875,0.311,-0.144,-1.470
up,41,1500,-117.750,-114.500,-7.687,0.311,-0.037,-1.614
up,41,1520,-100.188,-89.750,8.688,0.193,0.086,-1.635
up,41,1540,-81.500,-75.750,19.125,0.047,0.213,-1.615
up,41,1560,-76.250,-74.313,21.187,-0.053,0.292,-1.622
up,41,1580,-65.188,-66.438,20.687,-0.112,0.336,-1.637
up,41,1600,-40.188,-49.313,11.563,-0.144,0.358,-1.633
up,41,1620,-6.687,-39.688,1.687,-0.155,0.301,-1.563
up,41,1640,13.313,-26.125,1.125,-0.201,0.252,-1.397
up,41,1660,12.438,-8.750,-3.500,-0.201,0.231,-1.293
up,41,1680,5.062,-3.000,-12.938,-0.145,0.219,-1.245
up,41,1700,6.562,0.125,-13.313,-0.086,0.186,-1.172
up,41,1720,17.312,22.562,-1.562,-0.044,0.177,-1.129
up,41,1740,22.500,29.250,5.187,-0.054,0.186,-1.093
up,41,1760,8.375,2.688,-7.250,-0.066,0.176,-1.013
up,41,1780,-6.625,-19.125,-15.688,-0.047,0.158,-0.966
up,41,1800,3.688,-7.937,-5.562,-0.029,0.149,-0.980
up,41,1820,16.062,5.625,6.187,-0.047,0.155,-0.966
up,41,1840,8.313,1.062,6.125,-0.087,0.168,-0.942
up,41,1860,0.312,-6.750,-1.687,-0.094,0.160,-0.952
up,41,1880,-1.750,-8.688,-6.062,-0.084,0.144,-0.962
up,41,1900,0.312,-5.937,-5.500,-0.089,0.146,-0.970
up,41,1920,1.437,-1.562,-3.125,-0.097,0.140,-0.966
up,41,1940,-2.688,-0.125,-1.937,-0.099,0.144,-0.983
up,41,1960,-6.875,-0.812,-3.125,-0.101,0.146,-1.000
up,41,1980,-10.875,-1.437,-4.687,-0.091,0.145,-1.004
up,41,2000,-8.938,2.438,-4.125,-0.087,0.140,-1.013
up,42,1,-2.438,2.250,-0.125,-0.093,0.187,-1.012
up,42,21,-5.625,-0.937,-2.688,-0.093,0.187,-1.019
up,42,40,-3.125,1.000,-1.250,-0.091,0.183,-1.027
up,42,60,-1.312,4.125,0.812,-0.092,0.185,-1.022
up,42,80,-1.875,4.687,0.687,-0.094,0.189,-1.035
up,42,100,-1.562,3.813,0.750,-0.094,0.195,-1.058
up,42,120,0.000,4.937,-0.187,-0.105,0.190,-1.081
up,42,140,3.000,8.500,-0.875,-0.115,0.179,-1.113
up,42,160,3.875,11.813,-2.500,-0.132,0.180,-1.166
up,42,180,4.375,16.937,-4.562,-0.104,0.186,-1.262
up,42,200,11.000,27.000,-4.437,-0.082,0.189,-1.393
up,42,220,16.750,29.562,-6.062,-0.064,0.188,-1.504
up,42,240,23.687,27.687,-10.063,-0.037,0.202,-1.619
up,42,260,28.750,29.250,-13.000,-0.026,0.231,-1.717
up,42,280,35.375,27.437,-16.500,0.008,0.282,-1.781
up,42,300,47.375,19.562,-19.937,0.016,0.335,-1.774
up,42,320,66.125,6.812,-24.187,-0.032,0.356,-1.662
up,42,340,77.688,1.187,-32.938,-0.093,0.318,-1.487
up,42,360,78.000,-2.813,-40.063,-0.135,0.243,-1.359
up,42,380,72.750,-1.812,-42.125,-0.152,0.128,-1.265
up,42,400,68.750,9.938,-34.813,-0.112,0.029,-1.202
up,42,420,62.813,23.812,-23.062,-0.060,-0.045,-1.162
up,42,440,49.250,30.875,-12.313,-0.029,-0.122,-1.127
up,42,460,35.063,39.063,-0.687,0.014,-0.167,-1.097
up,42,480,22.875,40.500,10.625,0.023,-0.222,-1.064
up,42,500,14.000,39.125,14.625,0.026,-0.235,-1.028
up,42,520,6.437,35.813,17.937,0.050,-0.204,-0.945
up,42,540,2.688,49.500,32.125,0.084,-0.152,-0.865
up,42,560,6.437,68.250,42.750,0.131,-0.115,-0.846
up,42,580,14.313,73.188,48.438,0.146,-0.063,-0.799
up,42,600,26.437,70.125,56.563,0.201,0.011,-0.734
up,42,620,27.437,30.437,69.125,0.243,0.030,-0.638
up,42,640,12.813,11.938,78.125,0.177,0.037,-0.534
up,42,660,0.312,20.687,81.313,0.182,0.081,-0.526
up,42,680,2.938,16.875,77.438,0.129,0.084,-0.597
up,42,700,10.313,-7.312,78.813,0.118,0.091,-0.639
up,42,720,15.125,-32.625,73.875,0.099,0.091,-0.595
up,42,740,14.750,-33.000,67.375,-0.003,0.025,-0.592
up,42,760,17.250,-29.625,50.813,-0.045,-0.050,-0.621
up,42,780,22.250,-32.563,21.437,-0.069,-0.095,-0.639
up,42,800,27.750,-39.813,5.000,-0.033,-0.190,-0.657
up,42,820,23.062,-48.813,9.063,-0.022,-0.241,-0.587
up,42,840,14.313,-24.750,15.938,-0.030,-0.306,-0.585
up,42,860,7.500,-7.437,14.438,-0.023,-0.339,-0.638
up,42,880,4.562,-8.438,6.937,-0.038,-0.332,-0.648
up,42,900,2.000,-10.688,4.375,0.019,-0.340,-0.645
up,42,920,-4.250,-1.125,17.125,-0.003,-0.324,-0.602
up,42,940,-12.313,14.250,21.687,-0.065,-0.281,-0.595
up,42,960,-17.687,24.187,18.500,-0.118,-0.218,-0.618
up,42,980,-17.875,26.875,4.062,-0.163,-0.170,-0.628
up,42,1000,-17.375,22.687,-15.125,-0.143,-0.160,-0.624
up,42,1020,-18.000,21.812,-24.687,-0.122,-0.147,-0.580
up,42,1040,-17.937,32.688,-28.562,-0.140,-0.079,-0.517
up,42,1060,-11.938,36.250,-37.438,-0.164,-0.041,-0.460
up,42,1080,-5.375,28.437,-54.188,-0.186,-0.038,-0.378
up,42,1100,-5.625,21.750,-80.688,-0.141,0.027,-0.287
up,42,1120,5.875,39.188,-75.250,0.050,-0.085,-0.307
up,42,1140,37.563,101.625,-26.562,0.080,-0.135,-0.245
up,42,1160,43.188,166.500,-14.875,-0.032,0.024,-0.243
up,42,1180,0.125,95.188,-67.000,-0.022,0.140,-0.399
up,42,1200,-42.563,-6.562,-121.375,0.162,0.081,-0.488
up,42,1220,-35.063,-8.750,-124.375,0.305,-0.021,-0.590
up,42,1240,-19.875,32.563,-72.875,0.422,-0.115,-0.688
up,42,1260,-37.750,21.250,-30.250,0.389,-0.149,-0.805
up,42,1280,-84.938,-2.188,-62.500,0.334,-0.031,-1.097
up,42,1300,-104.688,-66.500,-92.188,0.391,0.045,-1.258
up,42,1320,-68.563,-70.625,-50.938,0.257,-0.022,-1.192
up,42,1340,-86.813,-45.438,-42.375,0.235,0.040,-1.253
up,42,1360,-119.813,-85.188,-41.500,0.408,0.121,-1.551
up,42,1380,-109.375,-102.688,-34.375,0.330,0.168,-1.674
up,42,1400,-88.188,-82.063,-45.438,0.181,0.297,-1.654
up,42,1420,-82.625,-93.188,-40.625,0.185,0.335,-1.716
up,42,1440,-67.063,-80.375,-17.125,0.192,0.325,-1.683
up,42,1460,-37.313,-40.063,5.125,0.201,0.324,-1.656
up,42,1480,-36.688,-40.250,13.188,0.155,0.350,-1.634
up,42,1500,-51.875,-67.750,12.813,0.052,0.378,-1.562
up,42,1520,-39.875,-54.438,14.188,-0.042,0.462,-1.503
up,42,1540,-15.188,-29.250,12.063,-0.042,0.502,-1.520
up,42,1560,-0.812,-30.125,8.375,-0.062,0.439,-1.430
up,42,1580,-1.875,-36.125,-1.875,-0.076,0.373,-1.306
up,42,1600,-4.000,-38.188,-4.812,-0.037,0.340,-1.246
up,42,1620,12.688,-9.375,8.563,-0.016,0.276,-1.198
up,42,1640,7.000,-5.375,7.687,-0.050,0.247,-1.105
up,42,1660,-3.875,-18.437,-4.312,-0.033,0.269,-1.087
up,42,1680,8.000,-6.500,0.187,-0.029,0.252,-1.061
up,42,1700,5.437,4.062,4.812,-0.077,0.253,-1.003
up,42,1720,-4.875,-7.937,-0.875,-0.079,0.262,-1.033
up,42,1740,-4.812,-15.563,0.687,-0.056,0.256,-1.015
up,42,1760,-2.125,-0.750,9.250,-0.081,0.269,-0.997
up,42,1780,-3.563,-0.437,6.062,-0.096,0.299,-1.006
up,42,1800,-3.938,-7.062,2.125,-0.081,0.286,-1.004
up,42,1820,-0.125,-1.625,4.375,-0.074,0.279,-1.003
up,42,1840,-1.000,-1.000,5.062,-0.093,0.289,-1.001
up,42,1860,-4.937,-7.625,1.625,-0.095,0.281,-1.003
up,42,1880,-5.812,-11.063,-0.562,-0.083,0.272,-1.003
up,42,1900,-1.437,-2.375,3.063,-0.097,0.283,-0.996
up,42,1920,-2.313,-0.875,-0.187,-0.110,0.287,-1.004
up,42,1940,-3.250,-3.625,-1.125,-0.090,0.273,-1.006
up,42,1960,-4.687,-5.000,0.250,-0.093,0.273,-1.004
up,42,1980,-4.750,-2.313,1.437,-0.095,0.282,-1.005
up,42,2000,-2.938,-0.125,1.187,-0.097,0.288,-1.007
up,43,1,-2.313,2.813,-0.375,-0.093,0.296,-0.999
up,43,21,-2.188,1.937,-0.437,-0.093,0.294,-0.997
up,43,40,-3.063,1.000,-0.437,-0.093,0.294,-0.996
up,43,60,-2.563,3.688,1.000,-0.095,0.303,-1.002
up,43,80,-2.938,3.813,0.312,-0.104,0.313,-1.007
up,43,100,-1.437,3.063,-0.812,-0.100,0.316,-1.023
up,43,120,1.812,7.062,0.875,-0.093,0.321,-1.047
up,43,140,4.500,10.188,3.313,-0.093,0.334,-1.067
up,43,160,6.875,9.750,2.938,-0.104,0.337,-1.084
up,43,180,4.937,7.812,0.187,-0.128,0.338,-1.105
up,43,200,1.625,14.938,1.437,-0.146,0.371,-1.189
up,43,220,6.312,33.313,5.125,-0.149,0.402,-1.328
up,43,240,9.188,50.063,-1.875,-0.133,0.401,-1.500
up,43,260,-0.687,51.938,-17.000,-0.064,0.399,-1.675
up,43,280,-26.375,40.250,-25.562,-0.054,0.456,-1.824
up,43,300,-56.813,21.125,-28.000,-0.034,0.562,-1.854
up,43,320,-50.313,31.562,-17.562,0.078,0.681,-1.922
up,43,340,7.687,67.625,5.937,0.158,0.727,-1.904
up,43,360,57.938,88.000,35.813,0.149,0.701,-1.741
up,43,380,90.750,97.688,60.875,0.147,0.630,-1.538
up,43,400,98.563,81.375,67.500,0.155,0.540,-1.362
up,43,420,92.000,40.625,45.063,0.078,0.347,-1.197
up,43,440,87.688,12.000,21.312,0.079,0.209,-1.085
up,43,460,88.375,4.812,14.000,0.127,0.084,-1.004
up,43,480,88.250,13.313,11.750,0.156,-0.034,-0.975
up,43,500,83.313,15.438,10.563,0.239,-0.081,-0.943
up,43,520,75.313,7.625,20.187,0.283,-0.117,-0.878
up,43,540,69.375,4.812,37.188,0.261,-0.125,-0.785
up,43,560,66.250,12.875,54.125,0.237,-0.053,-0.682
up,43,580,69.063,23.312,62.688,0.186,0.016,-0.589
up,43,600,68.938,23.625,61.063,0.172,0.032,-0.527
up,43,620,61.063,11.813,57.688,0.191,0.046,-0.465
up,43,640,49.438,1.750,70.938,0.214,0.109,-0.400
up,43,660,37.750,-0.500,77.063,0.142,0.083,-0.394
up,43,680,30.687,-13.438,71.625,0.121,0.023,-0.408
up,43,700,31.375,-32.250,67.875,0.042,0.043,-0.368
up,43,720,30.812,-22.375,65.625,-0.053,0.002,-0.363
up,43,740,27.562,-4.375,69.750,-0.103,-0.055,-0.379
up,43,760,21.250,9.125,68.813,-0.127,-0.119,-0.424
up,43,780,14.125,12.375,47.625,-0.119,-0.171,-0.521
up,43,800,9.500,-3.938,20.375,-0.032,-0.250,-0.605
up,43,820,0.250,-22.000,3.250,-0.007,-0.311,-0.594
up,43,840,-8.500,-16.375,1.562,0.068,-0.342,-0.606
up,43,860,-31.562,2.313,14.938,0.098,-0.339,-0.629
up,43,880,-23.062,15.063,29.312,0.016,-0.245,-0.648
up,43,900,-24.625,29.500,30.875,-0.089,-0.158,-0.694
up,43,920,-21.875,36.063,13.250,-0.103,-0.128,-0.738
up,43,940,-19.437,28.812,-11.750,-0.050,-0.145,-0.733
up,43,960,-21.875,14.188,-31.937,0.030,-0.139,-0.664
up,43,980,-23.187,10.688,-29.187,0.055,-0.083,-0.592
up,43,1000,-21.125,18.562,-18.375,0.013,-0.030,-0.546
up,43,1020,-24.312,28.625,-19.312,-0.053,-0.017,-0.542
up,43,1040,-19.687,25.000,-26.875,-0.021,0.034,-0.542
up,43,1060,-9.625,3.000,-36.813,0.003,0.111,-0.488
up,43,1080,-10.625,-19.062,-51.625,-0.040,0.118,-0.454
up,43,1100,-9.375,-24.687,-69.938,-0.051,-0.014,-0.470
up,43,1120,-8.313,-2.563,-69.125,0.029,0.023,-0.437
up,43,1140,-6.250,14.125,-46.563,0.123,-0.053,-0.563
up,43,1160,-3.063,7.187,-35.125,0.115,-0.086,-0.631
up,43,1180,1.250,19.875,-24.812,0.113,-0.105,-0.645
up,43,1200,-14.563,27.625,-25.187,0.112,-0.099,-0.719
up,43,1220,-32.125,26.937,-55.938,0.097,-0.132,-0.853
up,43,1240,-53.125,-28.625,-98.063,0.196,-0.116,-1.003
up,43,1260,-78.063,-94.438,-132.687,0.197,-0.108,-1.134
up,43,1280,-88.625,-116.688,-128.125,0.277,-0.101,-1.209
up,43,1300,-91.688,-110.438,-90.438,0.309,-0.051,-1.204
up,43,1320,-98.188,-121.125,-57.188,0.189,0.020,-1.301
up,43,1340,-83.438,-102.688,-36.938,0.097,0.092,-1.459
up,43,1360,-68.375,-96.563,-20.625,0.054,0.160,-1.466
up,43,1380,-66.438,-108.250,-5.937,-0.007,0.271,-1.471
up,43,1400,-61.000,-91.313,3.188,-0.087,0.292,-1.553
up,43,1420,-50.250,-77.688,15.188,-0.140,0.279,-1.553
up,43,1440,-39.125,-44.750,34.563,-0.200,0.374,-1.551
up,43,1460,-28.375,-3.500,34.375,-0.326,0.506,-1.647
up,43,1480,-13.750,0.437,10.250,-0.322,0.502,-1.643
up,43,1500,4.625,-4.187,-1.937,-0.229,0.425,-1.548
up,43,1520,15.750,14.313,2.750,-0.173,0.366,-1.458
up,43,1540,2.688,30.125,12.500,-0.126,0.358,-1.446
up,43,1560,-4.437,22.875,17.687,-0.229,0.404,-1.398
up,43,1580,-3.500,5.937,-3.375,-0.227,0.385,-1.298
up,43,1600,14.750,-0.437,-19.375,-0.182,0.312,-1.158
up,43,1620,21.937,6.125,-18.187,-0.101,0.237,-1.007
up,43,1640,18.062,14.938,-10.938,-0.059,0.180,-0.937
up,43,1660,10.688,16.437,-6.062,-0.042,0.145,-0.890
up,43,1680,-6.562,7.875,-0.062,-0.040,0.146,-0.854
up,43,1700,-21.375,1.062,2.500,-0.068,0.190,-0.880
up,43,1720,-17.812,5.687,4.125,-0.090,0.225,-0.938
up,43,1740,-14.875,8.063,7.625,-0.106,0.247,-0.974
up,43,1760,-24.875,0.187,6.812,-0.134,0.281,-1.018
up,43,1780,-26.937,-2.000,4.562,-0.133,0.305,-1.080
up,43,1800,-19.562,0.937,4.062,-0.115,0.309,-1.113
up,43,1820,-7.562,3.875,3.500,-0.110,0.305,-1.124
up,43,1840,-4.000,-3.375,-0.312,-0.114,0.289,-1.085
up,43,1860,-4.187,-8.750,-3.938,-0.100,0.264,-1.043
up,43,1880,-0.375,-4.812,-2.563,-0.090,0.240,-1.003
up,43,1900,-2.125,-4.500,-1.375,-0.090,0.232,-0.967
up,43,1920,-5.187,-5.500,-1.250,-0.094,0.238,-0.945
up,43,1940,-8.313,-2.750,-0.437,-0.095,0.249,-0.948
up,43,1960,-7.625,7.125,3.875,-0.103,0.274,-0.974
up,43,1980,-7.437,7.437,4.375,-0.123,0.292,-1.004
up,43,2000,-8.625,0.687,-0.312,-0.124,0.294,-1.003
up,44,1,-1.250,4.125,2.625,-0.124,0.297,-0.999
up,44,21,-0.187,4.125,2.438,-0.128,0.298,-1.003
up,44,40,-1.875,0.500,0.250,-0.126,0.299,-0.996
up,44,60,-1.375,1.437,0.687,-0.120,0.298,-0.999
up,44,80,0.562,4.875,2.813,-0.119,0.297,-1.004
up,44,100,-0.500,4.187,3.625,-0.129,0.301,-1.006
