gesture,rep,t_ms,gx,gy,gz,ax,ay,az
front,42,E (133026) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,42,E (133026) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,42,E (133080) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,42,E (133080) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,42,E (133134) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,42,E (133134) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,42,1617,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,42,E (133188) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,42,E (133188) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,42,E (133242) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,42,E (133242) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,42,E (133296) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,42,E (133296) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,42,1779,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,42,E (133350) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,42,E (133350) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,42,E (133404) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,42,E (133404) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,42,E (133458) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,42,E (133458) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,42,1941,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,42,E (133512) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,42,E (133512) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,42,E (133566) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,42,E (133566) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,42,E (133620) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,42,E (133620) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,42,2103,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,43,E (135221) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,43,E (135221) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,43,E (135275) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,43,E (135275) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,43,E (135329) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,43,E (135329) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,43,162,1020.875,125.000,0.000,0.000,0.000,-8.063
front,43,E (135383) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,43,E (135383) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,43,E (135437) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,43,E (135437) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,43,E (135491) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,43,E (135491) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,43,324,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,43,E (135545) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,43,E (135545) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,43,E (135599) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,43,E (135599) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,43,E (135653) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,43,E (135653) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,43,486,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,43,E (135707) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,43,E (135707) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,43,E (135761) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,43,E (135761) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,43,E (135814) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,43,E (135814) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,43,647,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,43,E (135868) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,43,E (135868) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,43,E (135922) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,43,E (135922) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,43,E (135975) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,43,E (135975) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,43,808,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,43,E (136029) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,43,E (136029) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,43,E (136083) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,43,E (136083) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,43,E (136136) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,43,E (136136) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,43,969,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,43,E (136190) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,43,E (136190) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,43,E (136244) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,43,E (136244) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,43,E (136298) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,43,E (136298) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,43,1131,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,43,E (136352) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,43,E (136352) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,43,E (136406) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,43,E (136406) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,43,E (136460) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,43,E (136460) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,43,1293,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,43,E (136514) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,43,E (136514) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,43,E (136568) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,43,E (136568) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,43,E (136622) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,43,E (136622) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,43,1455,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,43,E (136676) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,43,E (136676) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,43,E (136730) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,43,E (136730) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,43,E (136784) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,43,E (136784) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,43,1617,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,43,E (136838) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,43,E (136838) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,43,E (136892) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,43,E (136892) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,43,E (136945) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,43,E (136945) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,43,1778,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,43,E (136999) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,43,E (136999) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,43,E (137053) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,43,E (137053) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,43,E (137106) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,43,E (137106) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,43,1939,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,43,E (137160) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,43,E (137160) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,43,E (137214) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,43,E (137214) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,43,E (137267) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,43,E (137267) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,43,2100,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,44,E (138020) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,44,E (138020) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,44,E (138074) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,44,E (138074) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,44,E (138128) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,44,E (138128) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,44,162,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,44,E (138182) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,44,E (138182) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,44,E (138236) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,44,E (138236) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,44,E (138290) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,44,E (138290) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,44,324,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,44,E (138344) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,44,E (138344) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,44,E (138398) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,44,E (138398) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,44,E (138452) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,44,E (138452) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,44,486,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,44,E (138506) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,44,E (138506) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,44,E (138560) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,44,E (138560) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,44,E (138614) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,44,E (138614) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,44,648,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,44,E (138668) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,44,E (138668) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,44,E (138722) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,44,E (138722) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,44,E (138776) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,44,E (138776) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,44,810,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,44,E (138830) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,44,E (138830) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,44,E (138834) i2c.master: I2C transaction unexpected nack detected
front,44,E (138839) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,44,E (138846) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,44,E (138854) i2c.master: I2C transaction unexpected nack detected
front,44,E (138859) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,44,E (138866) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,44,904,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,44,E (138924) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,44,E (138924) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,44,E (138978) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,44,E (138978) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,44,E (139032) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,44,E (139032) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,44,1066,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,44,E (139086) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,44,E (139086) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,44,E (139140) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,44,E (139140) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,44,E (139194) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,44,E (139194) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,44,1228,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,44,E (139248) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,44,E (139248) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,44,E (139302) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,44,E (139302) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,44,E (139355) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,44,E (139355) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,44,1389,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,44,E (139409) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,44,E (139409) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,44,E (139463) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,44,E (139463) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,44,E (139517) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,44,E (139517) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,44,1551,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,44,E (139571) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,44,E (139571) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,44,E (139625) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,44,E (139625) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,44,E (139679) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,44,E (139679) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,44,1713,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,44,E (139733) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,44,E (139733) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,44,E (139787) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,44,E (139787) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,44,E (139841) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,44,E (139841) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,44,1875,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,44,E (139895) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,44,E (139895) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,44,E (139949) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,44,E (139949) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,44,E (140003) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,44,E (140003) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,44,2037,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,45,E (140610) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,45,E (140610) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,45,E (140664) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,45,E (140664) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,45,E (140718) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,45,E (140718) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,45,162,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,45,E (140772) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,45,E (140772) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,45,E (140826) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,45,E (140826) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,45,E (140880) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,45,E (140880) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,45,324,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,45,E (140934) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,45,E (140934) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,45,E (140988) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,45,E (140988) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,45,E (141042) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,45,E (141042) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,45,486,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,45,E (141096) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,45,E (141096) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,45,E (141150) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,45,E (141150) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,45,E (141175) i2c.master: I2C transaction unexpected nack detected
front,45,E (141175) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,45,E (141176) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,45,624,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,45,625,-117.063,-41.563,74.500,0.042,0.371,-0.827
front,45,626,-117.063,-41.563,74.500,0.042,0.371,-0.827
front,45,627,-117.063,-41.563,74.500,0.042,0.371,-0.827
front,45,628,-111.250,-35.750,71.063,0.047,0.379,-0.850
front,45,629,-111.250,-35.750,71.063,0.047,0.379,-0.850
front,45,630,-105.688,-29.375,67.875,0.055,0.393,-0.868
front,45,631,-105.688,-29.375,67.875,0.055,0.393,-0.868
front,45,631,-105.688,-29.375,67.875,0.055,0.393,-0.868
front,45,633,-100.563,-22.812,65.063,0.064,0.408,-0.881
front,45,633,-100.563,-22.812,65.063,0.064,0.408,-0.881
front,45,634,-100.563,-22.812,65.063,0.064,0.408,-0.881
front,45,635,-96.063,-16.187,62.625,0.074,0.425,-0.891
front,45,636,-96.063,-16.187,62.625,0.074,0.425,-0.891
front,45,636,-96.063,-16.187,62.625,0.074,0.425,-0.891
front,45,637,-92.375,-9.750,60.688,0.086,0.441,-0.896
front,45,638,-92.375,-9.750,60.688,0.086,0.441,-0.896
front,45,639,-89.438,-3.750,59.250,0.099,0.455,-0.896
front,45,640,-89.438,-3.750,59.250,0.099,0.455,-0.896
front,45,640,-89.438,-3.750,59.250,0.099,0.455,-0.896
front,45,642,-87.250,1.625,58.313,0.113,0.467,-0.892
front,45,642,-87.250,1.625,58.313,0.113,0.467,-0.892
front,45,643,-87.250,1.625,58.313,0.113,0.467,-0.892
front,45,644,-85.813,6.125,57.750,0.126,0.476,-0.884
front,45,645,-85.813,6.125,57.750,0.126,0.476,-0.884
front,45,645,-85.813,6.125,57.750,0.126,0.476,-0.884
front,45,647,-84.813,9.688,57.563,0.141,0.482,-0.874
front,45,647,-84.813,9.688,57.563,0.141,0.482,-0.874
front,45,649,-84.250,12.188,57.688,0.154,0.487,-0.862
front,45,649,-84.250,12.188,57.688,0.154,0.487,-0.862
front,45,660,-80.750,11.750,60.000,0.201,0.493,-0.803
front,45,680,-68.313,6.750,60.063,0.236,0.573,-0.768
front,45,E (141309) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,45,E (141309) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,45,E (141363) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,45,E (141363) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,45,E (141417) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,45,E (141417) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,45,861,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,45,E (141471) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,45,E (141471) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,45,E (141525) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,45,E (141525) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,45,E (141579) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,45,E (141579) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,45,1023,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,45,E (141633) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,45,E (141633) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,45,E (141687) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,45,E (141687) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,45,E (141741) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,45,E (141741) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,45,1185,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,45,E (141795) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,45,E (141795) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,45,E (141849) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,45,E (141849) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,45,E (141903) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,45,E (141903) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,45,1347,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,45,E (141957) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,45,E (141957) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,45,E (142011) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,45,E (142011) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,45,E (142065) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,45,E (142065) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,45,1509,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,45,E (142119) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,45,E (142119) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,45,E (142173) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,45,E (142173) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,45,E (142227) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,45,E (142227) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,45,1671,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,45,E (142281) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,45,E (142281) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,45,E (142333) i2c.master: I2C transaction unexpected nack detected
front,45,E (142333) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,45,E (142335) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,45,1783,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,45,1784,-17.000,27.937,-3.250,0.100,0.277,-1.023
front,45,1784,-17.000,27.937,-3.250,0.100,0.277,-1.023
front,45,1785,-17.000,27.937,-3.250,0.100,0.277,-1.023
front,45,1786,-15.750,28.000,-1.750,0.104,0.280,-1.027
front,45,1787,-15.750,28.000,-1.750,0.104,0.280,-1.027
front,45,1788,-14.375,28.000,-0.250,0.107,0.284,-1.032
front,45,1789,-14.375,28.000,-0.250,0.107,0.284,-1.032
front,45,1789,-14.375,28.000,-0.250,0.107,0.284,-1.032
front,45,1791,-12.938,28.062,1.250,0.110,0.288,-1.036
front,45,1791,-12.938,28.062,1.250,0.110,0.288,-1.036
front,45,1792,-12.938,28.062,1.250,0.110,0.288,-1.036
front,45,1793,-11.313,28.125,2.688,0.111,0.292,-1.041
front,45,1794,-11.313,28.125,2.688,0.111,0.292,-1.041
front,45,1794,-11.313,28.125,2.688,0.111,0.292,-1.041
front,45,1796,-9.688,28.187,4.000,0.111,0.297,-1.045
front,45,1796,-9.688,28.187,4.000,0.111,0.297,-1.045
front,45,1797,-7.937,28.312,5.250,0.110,0.301,-1.049
front,45,1798,-7.937,28.312,5.250,0.110,0.301,-1.049
front,45,1799,-7.937,28.312,5.250,0.110,0.301,-1.049
front,45,1800,-6.125,28.437,6.312,0.108,0.305,-1.054
front,45,1800,-6.125,28.437,6.312,0.108,0.305,-1.054
front,45,1801,-6.125,28.437,6.312,0.108,0.305,-1.054
front,45,1802,-4.375,28.562,7.187,0.106,0.309,-1.058
front,45,1803,-4.375,28.562,7.187,0.106,0.309,-1.058
front,45,1804,-2.563,28.687,7.937,0.104,0.313,-1.061
front,45,1805,-2.563,28.687,7.937,0.104,0.313,-1.061
front,45,1805,-2.563,28.687,7.937,0.104,0.313,-1.061
front,45,1807,-0.750,28.812,8.500,0.101,0.316,-1.064
front,45,1807,-0.750,28.812,8.500,0.101,0.316,-1.064
front,45,1808,-0.750,28.812,8.500,0.101,0.316,-1.064
front,45,1809,1.000,28.875,8.875,0.098,0.320,-1.066
front,45,1810,1.000,28.875,8.875,0.098,0.320,-1.066
front,45,1811,2.625,28.875,9.000,0.094,0.323,-1.068
front,45,1812,2.625,28.875,9.000,0.094,0.323,-1.068
front,45,1812,2.625,28.875,9.000,0.094,0.323,-1.068
front,45,1813,4.187,28.812,8.938,0.090,0.327,-1.069
front,45,1814,4.187,28.812,8.938,0.090,0.327,-1.069
front,45,1815,4.187,28.812,8.938,0.090,0.327,-1.069
front,45,1816,5.562,28.562,8.750,0.086,0.330,-1.069
front,45,1817,5.562,28.562,8.750,0.086,0.330,-1.069
front,45,1817,5.562,28.562,8.750,0.086,0.330,-1.069
front,45,1818,6.750,28.250,8.313,0.082,0.332,-1.067
front,45,1819,6.750,28.250,8.313,0.082,0.332,-1.067
front,45,1820,7.750,27.750,7.687,0.077,0.334,-1.064
front,45,1821,7.750,27.750,7.687,0.077,0.334,-1.064
front,45,1821,7.750,27.750,7.687,0.077,0.334,-1.064
front,45,1823,8.500,27.062,6.937,0.073,0.336,-1.061
front,45,1823,8.500,27.062,6.937,0.073,0.336,-1.061
