gesture,rep,t_ms,gx,gy,gz
left,22,461,-20.812,58.563,-260.312
left,22,471,-40.375,66.438,-250.875
left,22,481,-54.313,74.250,-243.687
left,22,491,-62.188,86.125,-244.687
left,22,501,-59.875,102.125,-256.437
left,22,511,-53.063,122.625,-253.250
left,22,521,-52.375,132.312,-222.687
left,22,531,-56.625,119.750,-213.437
left,22,541,-58.063,106.000,-228.437
left,22,551,-61.313,102.375,-251.687
left,22,561,-70.938,105.563,-254.000
left,22,571,-81.750,111.313,-238.125
left,22,581,-90.563,117.375,-197.312
left,22,591,-96.125,119.625,-155.937
left,22,601,-96.375,123.375,-108.750
left,22,611,-89.125,128.062,-83.313
left,22,621,-82.875,133.687,-69.438
left,22,631,-78.125,140.000,-67.938
left,22,641,-65.875,138.625,-81.063
left,22,651,-40.313,123.750,-104.750
left,22,661,1.125,82.000,-136.375
left,22,671,27.375,38.625,-149.625
left,22,681,39.813,1.750,-145.375
left,22,691,37.688,-24.937,-118.188
left,22,701,26.500,-33.063,-89.688
left,22,711,11.813,-29.687,-59.000
left,22,721,-4.375,-21.500,-42.438
left,22,731,-11.813,-16.375,-32.563
left,22,741,-11.250,-20.125,-23.812
left,22,751,-5.062,-26.937,-13.875
left,22,761,1.562,-34.063,0.062
left,22,771,9.188,-42.188,18.937
left,22,781,16.375,-46.125,31.750
left,22,791,23.625,-47.500,41.875
left,22,801,30.312,-47.875,52.500
left,22,811,33.875,-48.750,59.813
left,22,821,36.375,-51.563,66.438
left,22,831,38.813,-59.063,76.000
left,22,841,40.625,-67.688,85.375
left,22,851,43.000,-81.188,97.750
left,22,861,43.375,-92.688,107.375
left,22,871,41.375,-100.813,117.375
left,22,881,39.563,-101.438,126.063
left,22,891,43.313,-95.625,127.500
left,22,901,52.750,-89.188,127.813
left,22,911,68.875,-85.500,133.937
left,22,921,80.375,-87.000,144.250
left,22,931,86.063,-91.625,157.875
left,22,941,80.563,-97.875,178.062
left,22,951,68.500,-98.938,193.312
left,22,961,56.375,-93.563,205.500
left,22,971,46.625,-87.438,209.437
left,22,981,42.000,-83.063,211.375
left,22,991,37.938,-79.688,212.437
left,23,1,-0.187,1.437,-0.312
left,23,10,0.000,2.813,0.187
left,23,21,0.125,3.188,0.750
left,23,31,-0.125,2.813,1.000
left,23,41,-0.812,2.375,0.812
left,23,51,-2.000,2.500,0.687
left,23,61,-3.063,3.375,0.125
left,23,71,-4.187,4.562,-1.125
left,23,81,-5.187,5.750,-3.063
left,23,91,-5.250,6.562,-4.437
left,23,101,-5.125,7.500,-5.812
left,23,111,-5.250,9.063,-8.250
left,23,121,-4.312,10.750,-11.375
left,23,131,-1.687,13.188,-15.625
left,23,141,3.438,17.625,-22.125
left,23,151,9.438,22.250,-28.000
left,23,161,16.875,30.000,-35.875
left,23,171,25.062,38.563,-42.563
left,23,181,27.562,48.438,-49.000
left,23,191,25.312,60.125,-57.688
left,23,201,23.625,68.500,-68.188
left,23,211,25.375,76.000,-83.125
left,23,221,32.875,81.688,-105.938
left,23,231,41.875,81.438,-123.813
left,23,241,49.250,78.375,-141.000
left,23,251,50.000,76.063,-164.062
left,23,261,44.063,77.688,-185.375
left,23,271,37.750,81.688,-208.625
left,23,281,35.500,88.125,-235.437
left,23,291,36.250,93.688,-251.187
left,23,301,33.125,100.938,-264.125
left,23,311,26.437,107.563,-273.187
left,23,321,20.687,115.438,-284.250
left,23,331,23.000,124.688,-303.375
left,23,341,33.750,126.188,-322.250
left,23,351,47.813,118.500,-340.000
left,23,361,61.563,97.375,-356.375
left,23,371,68.250,78.250,-366.625
left,23,381,75.188,63.813,-378.750
left,23,391,90.813,51.563,-399.812
left,23,401,108.563,39.625,-417.875
left,23,411,125.563,18.625,-430.000
left,23,421,124.000,0.875,-423.187
left,23,431,102.188,-11.625,-400.875
left,23,441,47.000,-10.438,-359.750
left,23,451,-10.000,12.313,-330.562
left,23,461,-60.813,57.875,-324.562
left,23,471,-92.188,128.187,-312.375
left,23,481,-108.000,149.562,-289.437
left,23,491,-120.500,123.313,-288.625
left,23,501,-116.500,73.688,-313.375
left,23,511,-104.750,54.188,-317.125
left,23,521,-96.125,43.813,-288.187
left,23,531,-94.688,26.937,-252.125
left,23,541,-103.063,17.937,-213.437
left,23,551,-126.875,15.063,-161.500
left,23,561,-149.937,12.500,-119.250
left,23,571,-167.062,9.438,-84.750
left,23,581,-173.812,10.688,-60.375
left,23,591,-168.750,17.500,-53.938
left,23,601,-151.375,26.437,-57.938
left,23,611,-111.625,28.125,-74.188
left,23,621,-77.750,17.437,-84.313
left,23,631,-53.250,3.125,-82.563
left,23,641,-32.688,-1.312,-62.875
left,23,651,-17.625,10.250,-39.438
left,23,661,-5.562,25.187,-11.188
left,23,671,-4.500,28.500,4.187
left,23,681,-8.000,27.937,12.875
left,23,691,-14.313,26.125,21.750
left,23,701,-18.250,20.812,30.625
left,23,711,-18.625,10.500,39.000
left,23,721,-12.875,-4.750,45.438
left,23,731,-5.437,-15.063,47.375
left,23,741,2.375,-23.687,48.688
left,23,751,12.500,-34.625,53.438
left,23,761,21.437,-43.750,60.188
left,23,771,30.500,-51.938,70.000
left,23,781,38.438,-60.063,78.063
left,23,791,40.688,-64.250,86.625
left,23,801,40.625,-64.063,98.938
left,23,811,42.250,-59.938,109.500
left,23,821,48.063,-55.500,119.500
left,23,831,59.250,-52.875,133.812
left,23,841,67.750,-54.125,146.812
left,23,851,74.625,-57.875,156.625
left,23,861,82.125,-60.938,162.375
left,23,871,88.188,-59.688,167.312
left,23,881,93.438,-57.875,176.187
left,23,891,98.625,-58.813,189.187
left,23,901,102.438,-62.500,197.000
left,23,911,105.875,-69.188,201.187
left,23,921,106.625,-73.875,201.250
left,23,931,106.438,-76.000,201.625
left,23,941,104.250,-75.063,206.062
left,23,951,100.688,-72.125,211.687
left,23,961,97.000,-69.500,218.187
left,23,971,90.688,-74.250,224.125
left,23,981,84.875,-83.563,224.437
left,23,991,81.313,-88.000,223.125
left,24,1,-4.625,-0.250,2.188
left,24,11,-5.062,0.625,1.687
left,24,21,-4.937,1.437,0.625
left,24,31,-4.500,1.625,-0.250
left,24,41,-3.750,1.875,-0.937
left,24,51,-3.688,2.625,-1.125
left,24,61,-4.687,4.812,-1.312
left,24,71,-7.687,10.438,-2.563
left,24,81,-10.813,17.875,-4.750
left,24,91,-14.063,28.250,-7.500
left,24,101,-18.500,44.500,-11.000
left,24,111,-22.312,58.438,-14.375
left,24,121,-25.875,71.875,-19.187
left,24,131,-32.813,88.750,-25.187
left,24,141,-42.750,103.188,-29.437
left,24,151,-55.375,118.500,-38.813
left,24,161,-69.375,138.875,-52.063
left,24,171,-75.625,155.375,-69.563
left,24,181,-78.625,174.625,-92.563
left,24,191,-79.625,187.687,-108.625
left,24,201,-79.188,198.312,-122.438
left,24,211,-70.000,208.562,-142.125
left,24,221,-52.875,216.250,-164.687
left,24,231,-29.312,225.500,-193.875
left,24,241,6.000,234.937,-234.437
left,24,251,38.563,233.687,-265.812
left,24,261,73.125,222.750,-293.875
left,24,271,113.250,202.375,-324.062
left,24,281,138.062,186.937,-345.312
left,24,291,154.125,171.500,-368.750
left,24,301,152.625,162.250,-383.187
left,24,311,137.125,155.437,-391.187
left,24,321,99.688,149.812,-390.812
left,24,331,58.625,148.812,-384.625
left,24,341,11.875,155.062,-376.562
left,24,351,-46.500,177.000,-365.000
left,24,361,-85.250,202.187,-352.937
left,24,371,-112.500,225.687,-339.312
left,24,381,-131.000,243.937,-325.750
left,24,391,-135.750,254.437,-319.062
left,24,401,-131.500,277.875,-326.125
left,24,411,-100.000,336.500,-320.687
left,24,421,-67.625,369.437,-279.312
left,24,431,-43.063,336.437,-243.187
left,24,441,-24.812,270.625,-260.000
left,24,451,-8.875,219.500,-283.000
left,24,461,-1.875,195.750,-279.312
left,24,471,-2.813,183.875,-254.937
left,24,481,-6.375,162.875,-223.687
left,24,491,-18.250,123.063,-182.750
left,24,501,-34.875,85.750,-150.375
left,24,511,-49.188,52.375,-122.688
left,24,521,-49.625,23.875,-103.125
left,24,531,-36.250,9.313,-98.375
left,24,541,-18.562,-7.250,-96.563
left,24,551,-9.500,-21.812,-96.313
left,24,561,-0.562,-37.125,-98.188
left,24,571,11.938,-56.000,-97.125
left,24,581,19.562,-67.375,-85.625
left,24,591,24.875,-72.188,-63.188
left,24,601,29.687,-69.875,-25.312
left,24,611,30.500,-63.438,6.312
left,24,621,28.812,-54.688,33.313
left,24,631,26.125,-43.813,56.063
left,24,641,22.812,-38.750,66.813
left,24,651,17.500,-40.375,77.250
left,24,661,12.875,-50.625,86.063
left,24,671,15.563,-61.750,94.625
left,24,681,25.750,-78.688,103.063
left,24,691,36.688,-93.938,108.375
left,24,701,49.688,-109.625,113.625
left,24,711,68.188,-130.000,121.000
left,24,721,83.313,-146.625,127.563
left,24,731,97.688,-162.875,134.250
left,24,741,113.375,-181.750,141.500
left,24,751,123.250,-193.500,147.375
left,24,761,130.312,-198.375,154.437
left,24,771,136.312,-193.187,167.437
left,24,781,139.375,-185.875,182.312
left,24,791,137.437,-182.312,202.500
left,24,801,128.500,-183.437,216.625
left,24,811,114.188,-181.562,229.125
left,24,821,96.250,-168.812,242.000
left,24,831,86.125,-152.687,248.812
left,24,841,79.625,-136.062,252.875
left,24,851,75.125,-117.875,257.625
left,24,861,73.750,-105.563,263.812
left,24,871,72.688,-95.625,272.437
left,24,881,68.750,-88.063,285.812
left,24,891,62.625,-88.000,295.625
left,24,901,55.500,-111.125,300.437
left,24,911,50.688,-110.688,300.125
left,24,921,51.563,-122.313,301.062
left,24,931,54.250,-131.000,308.187
left,24,941,53.750,-132.125,318.812
left,24,951,48.938,-127.250,332.562
left,24,961,34.813,-112.313,348.375
left,24,971,17.875,-96.750,353.437
left,24,981,-0.250,-83.375,348.937
left,24,991,-18.937,-75.875,334.000
left,25,1,1.062,-11.125,-0.500
left,25,11,-0.500,-11.375,-1.250
left,25,21,-2.125,-12.688,-1.750
left,25,31,-2.875,-13.875,-2.313
left,25,41,-3.625,-14.000,-3.000
left,25,51,-5.250,-12.250,-3.563
left,25,61,-5.937,-10.438,-3.875
left,25,71,-5.500,-9.375,-3.750
left,25,81,-6.437,-9.188,-2.438
left,25,91,-8.813,-9.063,-0.437
left,25,101,-8.938,-8.563,0.312
left,25,111,-6.437,-8.000,-1.125
left,25,121,-5.375,-7.125,-3.125
left,25,131,-7.687,-5.437,-4.875
left,25,141,-8.625,-4.312,-6.437
left,25,151,-6.187,-3.563,-9.125
left,25,161,-0.937,-2.875,-14.188
left,25,171,3.313,-2.188,-19.687
left,25,181,6.750,-1.500,-27.937
left,25,191,8.750,-0.750,-35.125
left,25,201,10.688,0.062,-43.188
left,25,211,14.063,2.063,-55.750
left,25,221,15.750,4.625,-68.125
left,25,231,15.625,8.500,-83.125
left,25,241,14.375,13.688,-105.125
left,25,251,13.313,16.625,-123.688
left,25,261,10.875,18.937,-140.937
left,25,271,6.187,23.625,-162.062
left,25,281,2.750,31.312,-182.375
left,25,291,-1.062,43.375,-204.875
left,25,301,-9.063,60.813,-228.687
left,25,311,-17.937,74.063,-241.937
left,25,321,-28.562,90.875,-255.187
left,25,331,-32.500,104.625,-267.937
left,25,341,-30.250,114.875,-285.687
left,25,351,-19.000,116.625,-314.125
left,25,361,-5.000,107.750,-337.500
left,25,371,9.688,92.188,-357.437
left,25,381,24.000,69.625,-375.000
left,25,391,32.000,53.125,-384.500
left,25,401,41.500,38.063,-393.187
left,25,411,62.563,16.125,-404.562
left,25,421,87.563,-7.437,-413.500
left,25,431,113.938,-35.563,-424.437
left,25,441,135.812,-71.375,-433.750
left,25,451,136.750,-93.750,-444.625
left,25,461,113.188,-104.750,-457.500
left,25,471,75.688,-98.000,-461.562
left,25,481,25.000,-79.938,-455.625
left,25,491,-49.625,-41.563,-437.625
left,25,501,-108.875,5.000,-434.187
left,25,511,-147.000,74.250,-425.250
left,25,521,-172.687,152.312,-379.375
left,25,531,-198.625,153.250,-348.437
left,25,541,-224.187,104.750,-338.062
left,25,551,-235.812,44.938,-320.437
left,25,561,-228.937,29.062,-289.375
left,25,571,-215.750,37.625,-243.812
left,25,581,-207.187,54.688,-211.750
left,25,591,-199.500,74.313,-184.875
left,25,601,-191.875,87.438,-156.375
left,25,611,-187.437,81.500,-137.437
left,25,621,-179.187,67.375,-125.813
left,25,631,-156.687,51.875,-127.438
left,25,641,-130.187,43.188,-139.312
left,25,651,-100.625,33.313,-151.125
left,25,661,-65.500,13.313,-150.625
left,25,671,-40.438,-7.000,-130.500
left,25,681,-18.687,-19.937,-77.125
left,25,691,-2.063,-20.375,-28.625
left,25,701,-2.250,-25.250,6.062
left,25,711,-20.000,-41.688,30.312
left,25,721,-41.688,-50.000,46.250
left,25,731,-63.125,-43.375,63.875
left,25,741,-83.688,-20.562,81.375
left,25,751,-92.688,-6.562,87.563
left,25,761,-95.250,-5.687,90.250
left,25,771,-92.625,-20.937,95.938
left,25,781,-88.313,-39.313,102.813
left,25,791,-82.813,-58.125,109.438
left,25,801,-74.188,-79.875,115.813
left,25,811,-67.750,-97.438,121.250
left,25,821,-64.750,-122.250,131.625
left,25,831,-65.438,-142.937,141.875
left,25,841,-63.813,-160.937,151.187
left,25,851,-54.000,-176.625,161.250
left,25,861,-40.875,-183.687,168.812
left,25,871,-23.937,-188.187,173.937
left,25,881,2.000,-194.187,173.875
left,25,891,26.500,-197.812,171.000
left,25,901,53.938,-195.312,168.187
left,25,911,90.500,-180.750,162.875
left,25,921,121.063,-164.125,154.625
left,25,931,152.062,-145.312,144.437
left,25,941,188.500,-135.125,143.375
left,25,951,213.500,-129.312,149.812
left,25,961,235.125,-125.375,163.562
left,25,971,242.812,-121.188,179.062
left,25,981,241.750,-116.500,199.750
left,25,991,232.312,-117.125,228.437
left,26,0,4.750,-1.375,-15.688
left,26,10,0.312,-1.812,-14.000
left,26,21,-2.438,-2.000,-13.063
left,26,31,-2.813,-2.125,-12.063
left,26,41,-2.500,-2.375,-10.500
left,26,51,-0.937,-2.875,-9.000
left,26,61,1.875,-2.750,-9.375
left,26,71,6.437,-0.687,-13.125
left,26,81,13.625,2.500,-18.125
left,26,91,18.937,6.375,-24.062
left,26,101,24.000,10.125,-30.937
left,26,111,25.875,10.438,-34.188
left,26,121,24.375,8.688,-35.313
left,26,131,18.437,5.562,-36.875
left,26,141,13.813,3.625,-41.688
left,26,151,14.563,1.187,-51.375
left,26,161,24.062,-3.625,-68.938
left,26,171,32.375,-7.937,-82.938
left,26,181,36.188,-10.875,-93.688
left,26,191,32.125,-9.313,-103.313
left,26,201,20.062,-0.937,-108.438
left,26,211,-9.750,21.750,-109.625
left,26,221,-44.688,50.063,-108.063
left,26,231,-81.813,85.313,-109.063
left,26,241,-118.000,132.187,-118.375
left,26,251,-137.000,165.625,-131.500
left,26,261,-152.125,191.812,-148.125
left,26,271,-164.750,213.500,-174.625
left,26,281,-162.437,221.375,-202.062
left,26,291,-144.312,220.187,-233.312
left,26,301,-102.938,209.375,-269.562
left,26,311,-63.750,202.000,-292.375
left,26,321,-27.375,205.812,-310.125
left,26,331,5.187,222.000,-316.000
left,26,341,20.187,243.562,-320.687
left,26,351,28.500,261.250,-331.937
left,26,361,27.250,263.937,-344.437
left,26,371,20.687,264.875,-358.562
left,26,381,14.188,276.562,-379.875
left,26,391,16.750,293.562,-400.375
left,26,401,26.937,309.125,-421.125
left,26,411,46.688,317.062,-440.437
left,26,421,65.250,313.187,-445.937
left,26,431,83.250,306.937,-443.812
left,26,441,98.688,307.875,-437.812
left,26,451,100.313,316.250,-432.187
left,26,461,89.375,330.500,-422.812
left,26,471,75.250,348.687,-422.000
left,26,481,66.063,382.375,-423.437
left,26,491,50.938,427.562,-372.562
left,26,501,17.625,418.187,-323.000
left,26,511,-19.500,361.062,-315.750
left,26,521,-45.375,293.187,-336.750
left,26,531,-49.813,269.437,-340.437
left,26,541,-49.500,253.500,-329.000
left,26,551,-54.375,224.812,-296.937
left,26,561,-65.125,194.750,-258.687
left,26,571,-78.000,151.250,-209.687
left,26,581,-76.813,113.313,-182.375
left,26,591,-61.563,75.813,-169.312
left,26,601,-21.937,29.937,-160.312
left,26,611,14.188,-10.063,-142.437
left,26,621,39.813,-49.750,-111.438
left,26,631,52.875,-84.438,-71.750
left,26,641,54.063,-96.125,-52.625
left,26,651,53.938,-97.500,-45.625
left,26,661,57.250,-87.313,-44.188
left,26,671,62.375,-70.375,-41.375
left,26,681,66.250,-49.250,-29.687
left,26,691,65.500,-31.750,-11.813
left,26,701,60.625,-38.750,11.375
left,26,711,53.438,-61.813,44.125
left,26,721,52.750,-65.438,64.250
left,26,731,56.938,-57.563,66.625
left,26,741,58.500,-60.063,50.125
left,26,751,50.625,-76.250,42.188
left,26,761,38.125,-93.438,49.125
left,26,771,25.812,-106.750,69.125
left,26,781,20.750,-111.438,83.438
left,26,791,18.125,-113.313,93.188
left,26,801,15.813,-116.188,104.813
left,26,811,13.375,-121.688,121.188
left,26,821,8.438,-131.937,153.375
left,26,831,1.937,-140.187,183.062
left,26,841,-4.187,-145.000,210.250
left,26,851,-5.062,-144.562,239.312
left,26,861,-1.875,-142.812,260.062
left,26,871,2.250,-143.875,277.000
left,26,881,10.500,-147.750,289.125
left,26,891,19.437,-149.125,291.562
left,26,901,27.875,-149.687,290.812
left,26,911,35.063,-152.437,289.812
left,26,921,40.500,-153.750,288.687
left,26,931,50.313,-150.937,281.000
left,26,941,70.500,-143.562,269.187
left,26,951,88.688,-141.125,258.750
left,26,961,104.625,-149.000,257.937
left,26,971,106.250,-163.312,265.125
left,26,981,100.250,-177.250,270.812
left,26,991,91.813,-179.500,274.000
left,27,1,-3.500,0.187,-15.188
left,27,11,-4.000,0.250,-13.375
left,27,21,-2.500,-0.937,-12.313
left,27,31,-0.687,-2.250,-12.188
left,27,41,1.312,-2.813,-14.063
left,27,51,3.313,-1.812,-17.187
left,27,61,5.625,-0.125,-20.562
left,27,71,8.375,1.187,-23.750
left,27,81,11.313,0.687,-25.437
left,27,91,15.875,-1.250,-27.312
left,27,101,20.812,-4.000,-29.875
left,27,111,21.875,-3.750,-35.813
left,27,121,20.812,3.000,-50.750
left,27,131,18.562,12.750,-67.313
left,27,141,15.813,23.687,-86.375
left,27,151,16.937,34.563,-113.438
left,27,161,22.437,39.375,-136.125
left,27,171,28.125,42.063,-157.250
left,27,181,29.250,46.313,-180.875
left,27,191,24.125,53.938,-199.812
left,27,201,17.562,66.000,-222.312
left,27,211,12.438,82.875,-257.250
left,27,221,10.063,93.750,-288.625
left,27,231,8.938,102.875,-328.562
left,27,241,11.625,107.000,-359.062
left,27,251,17.250,107.688,-388.000
left,27,261,24.812,103.438,-421.312
left,27,271,29.312,97.688,-443.875
left,27,281,32.125,91.000,-460.312
left,27,291,34.563,81.063,-470.625
left,27,301,36.313,71.313,-471.375
left,27,311,37.125,61.750,-467.750
left,27,321,36.250,55.438,-462.375
left,27,331,34.813,54.625,-458.625
left,27,341,31.750,52.500,-449.875
left,27,351,22.125,44.375,-437.562
left,27,361,10.188,36.250,-422.125
left,27,371,-2.375,27.312,-398.937
left,27,381,-6.250,19.875,-375.875
left,27,391,-6.187,15.438,-349.312
left,27,401,-6.000,29.375,-324.500
left,27,411,-7.437,66.063,-322.375
left,27,421,-8.500,118.313,-310.187
left,27,431,-4.687,138.062,-280.125
left,27,441,7.062,87.375,-277.687
left,27,451,20.750,20.812,-288.750
left,27,461,23.000,-21.812,-291.187
left,27,471,10.313,-26.687,-284.250
left,27,481,-14.063,-25.562,-268.187
left,27,491,-38.938,-29.812,-242.937
left,27,501,-68.125,-34.125,-208.937
left,27,511,-102.188,-23.562,-171.062
left,27,521,-121.250,-1.500,-152.437
left,27,531,-126.750,17.437,-143.000
left,27,541,-109.063,16.562,-135.062
left,27,551,-81.313,-1.875,-123.688
left,27,561,-52.188,-23.250,-104.563
left,27,571,-22.250,-38.938,-75.813
left,27,581,-5.062,-39.000,-57.375
left,27,591,5.062,-31.250,-44.313
left,27,601,5.750,-19.125,-35.875
left,27,611,-0.437,-13.500,-23.250
left,27,621,-7.562,-14.000,-0.125
left,27,631,-8.875,-18.750,21.500
left,27,641,-6.687,-25.250,41.313
left,27,651,-0.562,-30.937,58.375
left,27,661,6.375,-29.687,66.000
left,27,671,14.438,-24.625,72.188
left,27,681,26.625,-19.375,82.750
left,27,691,38.375,-18.375,93.500
left,27,701,49.313,-18.187,103.688
left,27,711,56.688,-14.063,113.438
left,27,721,56.125,-7.312,119.938
left,27,731,50.625,0.250,130.062
left,27,741,46.125,2.938,141.187
left,27,751,43.313,2.813,154.375
left,27,761,41.438,1.187,170.875
left,27,771,41.063,-0.125,181.937
left,27,781,41.750,-2.000,190.437
left,27,791,43.000,-3.563,200.500
left,27,801,43.125,-6.500,210.250
left,27,811,44.063,-13.375,217.937
left,27,821,49.063,-19.062,223.437
left,27,831,53.875,-17.312,229.687
left,27,841,56.000,-13.563,242.187
left,27,851,54.438,-14.000,253.875
left,27,861,51.000,-15.813,265.062
left,27,871,44.188,-11.500,275.500
left,27,881,36.063,-1.687,278.750
left,27,891,27.312,6.750,278.500
left,27,901,20.125,8.188,279.375
left,27,911,18.750,4.750,283.875
left,27,921,19.500,1.312,289.625
left,27,931,21.125,0.125,293.062
left,27,941,21.437,1.812,292.375
left,27,951,19.625,3.500,292.375
left,27,961,14.563,3.500,297.375
left,27,971,9.875,0.750,304.062
left,27,981,4.250,-4.312,312.187
left,27,991,-0.562,-6.937,317.437
left,28,0,-13.500,1.375,1.125
left,28,10,-12.000,6.000,-0.812
left,28,21,-9.750,11.000,-5.062
left,28,31,-7.062,13.625,-9.563
left,28,41,-3.063,13.000,-12.563
left,28,51,2.875,10.313,-15.938
left,28,61,13.375,5.625,-20.562
left,28,71,22.875,2.688,-23.875
left,28,81,30.375,2.750,-28.562
left,28,91,35.938,8.750,-40.625
left,28,101,37.813,16.187,-55.250
left,28,111,37.688,22.937,-72.813
left,28,121,37.813,28.750,-100.688
left,28,131,37.875,31.000,-129.062
left,28,141,36.500,31.187,-169.437
left,28,151,32.125,29.500,-202.750
left,28,161,27.062,27.687,-234.875
left,28,171,19.000,25.687,-271.312
left,28,181,10.625,25.125,-297.625
left,28,191,2.125,26.312,-323.375
left,28,201,-5.312,29.500,-356.625
left,28,211,-8.125,32.125,-383.562
left,28,221,-8.750,33.375,-409.250
left,28,231,-6.500,30.000,-438.750
left,28,241,-2.500,22.375,-460.312
left,28,251,3.313,12.375,-479.875
left,28,261,7.437,-0.750,-494.437
left,28,271,1.750,-9.000,-494.500
left,28,281,-8.813,-12.375,-487.875
left,28,291,-9.188,-10.875,-479.812
left,28,301,-1.562,-10.375,-465.687
left,28,311,7.062,-11.938,-441.187
left,28,321,5.312,-11.125,-421.375
left,28,331,-5.312,-7.875,-402.125
left,28,341,-25.062,-3.188,-378.312
left,28,351,-37.375,4.812,-361.062
left,28,361,-42.313,19.625,-353.375
left,28,371,-37.000,50.438,-356.000
left,28,381,-28.250,81.688,-336.562
left,28,391,-24.687,85.688,-300.875
left,28,401,-25.500,34.938,-292.250
left,28,411,-26.062,-6.750,-292.375
left,28,421,-32.500,-21.062,-285.937
left,28,431,-44.125,-20.312,-278.062
left,28,441,-58.750,-23.562,-263.875
left,28,451,-79.250,-24.500,-225.937
left,28,461,-99.375,-11.813,-188.687
left,28,471,-123.250,9.563,-160.625
left,28,481,-149.125,33.813,-143.125
left,28,491,-153.937,44.625,-137.562
left,28,501,-138.125,46.500,-133.750
left,28,511,-94.000,37.813,-123.188
left,28,521,-52.188,26.062,-105.500
left,28,531,-12.563,11.500,-74.000
left,28,541,0.937,2.688,-46.500
left,28,551,-0.812,-1.500,-21.000
left,28,561,-13.125,-0.937,6.375
left,28,571,-20.750,-0.125,25.937
left,28,581,-22.062,-1.812,44.188
left,28,591,-14.938,-7.125,63.313
left,28,601,-4.500,-13.250,74.750
left,28,611,7.125,-20.125,83.813
left,28,621,19.187,-27.687,94.250
left,28,631,24.500,-30.500,103.813
left,28,641,25.250,-28.812,117.625
left,28,651,22.062,-21.062,128.687
left,28,661,19.000,-13.250,139.187
left,28,671,15.938,-7.562,153.625
left,28,681,14.125,-6.500,168.250
left,28,691,13.250,-9.438,183.937
left,28,701,14.625,-22.062,201.000
left,28,711,17.187,-26.562,215.625
left,28,721,18.812,-20.812,230.375
left,28,731,19.937,-22.187,246.812
left,28,741,24.750,-29.937,256.500
left,28,751,34.188,-33.250,257.875
left,28,761,43.125,-30.812,253.375
left,28,771,44.313,-28.812,255.625
left,28,781,42.375,-25.812,261.562
left,28,791,40.438,-19.875,260.187
left,28,801,38.313,-12.438,256.687
left,28,811,36.688,-6.125,261.000
left,28,821,36.813,-2.188,273.312
left,28,831,37.500,-1.750,289.312
left,28,841,37.875,-7.125,306.500
left,28,851,36.250,-10.313,315.187
left,28,861,31.750,-7.562,321.187
left,28,871,24.375,1.062,328.250
left,28,881,20.562,6.500,331.812
left,28,891,19.937,10.375,331.437
left,28,901,18.875,21.062,331.437
left,28,911,13.813,27.875,335.000
left,28,921,5.375,23.437,341.000
left,28,931,0.625,15.875,340.437
left,28,941,-3.813,11.938,332.750
left,28,951,-11.625,9.563,318.937
left,28,961,-19.125,3.375,308.125
left,28,971,-27.000,-9.125,296.312
left,28,981,-36.000,-28.125,278.000
left,28,991,-39.875,-39.563,261.750
left,29,1,2.625,-2.750,-0.875
left,29,11,2.063,-1.312,-0.875
left,29,21,2.000,0.250,-0.625
left,29,31,2.250,0.625,-0.750
left,29,41,2.625,1.125,-1.875
left,29,51,4.125,3.688,-5.062
left,29,61,6.687,6.562,-8.375
left,29,71,10.500,9.000,-10.875
left,29,81,15.563,11.375,-11.563
left,29,91,17.812,12.875,-10.500
left,29,101,17.687,13.125,-9.125
left,29,111,17.125,10.563,-9.375
left,29,121,20.750,7.562,-13.563
left,29,131,28.250,7.687,-27.562
left,29,141,39.188,11.375,-46.063
left,29,151,47.688,14.125,-68.313
left,29,161,55.500,9.875,-98.375
left,29,171,54.750,1.562,-123.813
left,29,181,44.938,-4.750,-150.250
left,29,191,21.375,-2.313,-183.437
left,29,201,-0.375,9.313,-210.187
left,29,211,-16.250,27.000,-239.500
left,29,221,-19.687,49.000,-282.562
left,29,231,-9.625,58.938,-321.750
left,29,241,6.062,57.313,-376.250
left,29,251,22.625,41.500,-400.937
left,29,261,28.250,28.062,-428.562
left,29,271,26.000,24.812,-461.437
left,29,281,24.125,34.438,-486.687
left,29,291,24.625,43.688,-503.437
left,29,301,20.812,40.563,-503.375
left,29,311,15.250,27.250,-493.562
left,29,321,12.813,11.313,-485.687
left,29,331,12.938,-2.688,-479.687
left,29,341,13.063,-7.250,-471.125
left,29,351,15.750,-9.000,-457.000
left,29,361,25.937,-11.813,-436.625
left,29,371,35.188,-17.000,-420.625
left,29,381,37.938,-27.687,-401.187
left,29,391,26.000,-35.688,-387.375
left,29,401,6.000,-38.125,-375.625
left,29,411,-19.062,-33.875,-364.125
left,29,421,-31.000,-30.062,-356.937
left,29,431,-34.063,-30.375,-348.812
left,29,441,-31.625,-41.375,-337.875
left,29,451,-30.562,-48.438,-324.250
left,29,461,-33.750,-24.750,-298.062
left,29,471,-44.875,9.625,-265.250
left,29,481,-49.625,-8.188,-249.125
left,29,491,-46.250,-49.313,-232.250
left,29,501,-43.250,-78.813,-211.625
left,29,511,-49.000,-84.938,-201.812
left,29,521,-62.000,-92.750,-184.500
left,29,531,-73.938,-96.875,-163.937
left,29,541,-89.750,-92.000,-146.062
left,29,551,-111.688,-70.063,-132.125
left,29,561,-121.313,-43.813,-125.938
left,29,571,-116.313,-21.187,-119.875
left,29,581,-88.500,-9.500,-104.375
left,29,591,-58.250,-10.938,-83.313
